"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.860162973E2,1.352723980E1,1.334528065E1,-3.016694188E-1
2.860263072E2,1.102290440E1,1.246660805E1,1.221042871E-1
2.860363168E2,8.781931877E0,1.170525169E1,2.705447972E-1
2.860462961E2,7.266402245E0,1.127908421E1,1.987187415E-1
2.860563060E2,5.877765179E0,1.094868469E1,-2.202665508E-1
2.860663156E2,4.443638325E0,1.082418633E1,-6.727706790E-1
2.860763254E2,3.356670856E0,1.103248119E1,-8.786720037E-1
2.860863047E2,2.576161146E0,1.163582039E1,-7.062895298E-1
2.860963143E2,1.843535304E0,1.250970364E1,4.165911078E-1
2.861063242E2,1.441309452E0,1.401326275E1,2.533065319E0
2.861163035E2,1.316810966E0,1.551921558E1,4.072536945E0
2.861263131E2,1.651999116E0,1.659900093E1,5.643133640E0
2.861363230E2,2.023100376E0,1.725740623E1,7.623138428E0
2.861463023E2,3.246537447E0,1.745372963E1,9.267954826E0
