"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.372033513E2,3.232172430E-1,-1.093671322E1,1.206677675E0
2.372133513E2,-9.528923035E-1,-1.112106705E1,1.077390790E0
2.372233513E2,-2.276885748E0,-1.147780323E1,9.002198577E-1
2.372333513E2,-3.282450438E0,-1.184411621E1,6.392518282E-1
2.372433513E2,-3.763684988E0,-1.230380249E1,-2.633621916E-2
2.372533513E2,-3.234566450E0,-1.269405746E1,-8.906430602E-1
2.372633513E2,-1.695094824E0,-1.293108368E1,-1.788468719E0
2.372733513E2,5.722141862E-1,-1.308670616E1,-2.492363930E0
2.372833513E2,3.213018656E0,-1.335006905E1,-2.973598480E0
2.372933513E2,5.822698593E0,-1.335246277E1,-3.258508444E0
2.373033513E2,8.121131897E0,-1.276348972E1,-3.306392431E0
2.373133513E2,1.030224991E1,-1.196621990E1,-3.325546265E0
2.373233513E2,1.159272480E1,-1.122162342E1,-3.670311213E0
2.373333513E2,1.231577396E1,-1.067813969E1,-4.458003521E0
2.373433513E2,1.224394703E1,-1.033576870E1,-5.556941986E0
2.373533513E2,1.153526402E1,-1.014423275E1,-6.469132900E0
2.373633513E2,1.074278259E1,-1.006522369E1,-6.799532890E0
2.373733513E2,1.000776291E1,-1.007240677E1,-6.411672115E0
2.373833513E2,9.208099365E0,-1.011789608E1,-5.315127850E0
2.373933513E2,8.542511940E0,-1.018253994E1,-4.139574528E0
2.374033513E2,8.022970200E0,-1.018014526E1,-2.971204281E0
2.374133513E2,7.699752808E0,-9.971850395E0,-2.066195965E0
2.374233513E2,7.484274387E0,-9.746794701E0,-1.419761658E0
2.374333513E2,7.271190643E0,-9.655815125E0,-9.481038451E-1
2.374433513E2,7.228095055E0,-9.550470352E0,-5.267243981E-1
2.374533513E2,7.450755596E0,-9.531316757E0,-2.154781520E-1
2.374633513E2,7.929595947E0,-9.665391922E0,-1.795651317E-1
2.374733513E2,8.449137688E0,-9.866505623E0,-1.628057212E-1
2.374833513E2,9.289502144E0,-1.005804157E1,-7.661445439E-2
2.374933513E2,1.005085850E1,-1.024239445E1,1.508347094E-1
2.375033513E2,1.086728191E1,-1.059434223E1,3.687070608E-1
2.375133513E2,1.134372807E1,-1.091995430E1,7.422025502E-2
2.375233513E2,1.157835960E1,-1.133175659E1,-8.068459630E-1
2.375333513E2,1.169328117E1,-1.170525169E1,-1.826775908E0
2.375433513E2,1.169567490E1,-1.184890461E1,-2.118868589E0
2.375533513E2,1.189678860E1,-1.199016190E1,-1.786074519E0
2.375633513E2,1.223437023E1,-1.205001736E1,-1.101332784E0
2.375733513E2,1.265096188E1,-1.173637676E1,-2.873042040E-2
2.375833513E2,1.303882217E1,-1.121683502E1,9.816226959E-1
2.375933513E2,1.338837624E1,-1.061349583E1,1.924938202E0
2.376033513E2,1.385045719E1,-1.015141487E1,2.899378300E0
2.376133513E2,1.430296135E1,-9.610325813E0,3.653551817E0
2.376233513E2,1.478419590E1,-8.901641846E0,4.223371983E0
2.376333513E2,1.558625317E1,-8.154650688E0,4.604049683E0
2.376433513E2,1.653914452E1,-7.472303391E0,4.735731125E0
2.376533513E2,1.747767258E1,-6.701370716E0,4.853046894E0
2.376633513E2,1.838028717E1,-5.600037575E0,4.862623692E0
2.376733513E2,1.947922516E1,-4.577713490E0,4.675876141E0
2.376833513E2,2.038902092E1,-4.335899353E0,4.402936935E0
2.376933513E2,2.059492302E1,-4.062960148E0,4.127603531E0
2.377033513E2,2.028367615E1,-3.861847401E0,3.632004023E0
2.377133513E2,1.970667458E1,-4.029441357E0,3.162740469E0
2.377233513E2,1.869153214E1,-4.347870350E0,2.887407303E0
2.377333513E2,1.742260551E1,-4.620809078E0,2.753331900E0
2.377433513E2,1.621353340E1,-4.881777287E0,2.609679937E0
2.377533513E2,1.556949329E1,-5.209783077E0,2.322375536E0
2.377633513E2,1.526782417E1,-5.726930618E0,1.946485996E0
2.377733513E2,1.501643276E1,-6.284779549E0,1.709460020E0
2.377833513E2,1.465969658E1,-6.732495308E0,1.731007814E0
2.377933513E2,1.443703651E1,-7.333439827E0,1.656787634E0
2.378033513E2,1.421198082E1,-8.013393402E0,1.553836942E0
2.378133513E2,1.433408546E1,-9.181763649E0,1.321599364E0
2.378233513E2,1.476983070E1,-1.057279491E1,1.077390790E0
2.378333513E2,1.501882744E1,-1.199973869E1,8.978256583E-1
2.378433513E2,1.489672279E1,-1.313937855E1,7.302315235E-1
2.378533513E2,1.462138939E1,-1.402283955E1,5.003881454E-1
2.378633513E2,1.416649151E1,-1.468842697E1,4.237737060E-1
2.378733513E2,1.340274143E1,-1.503319263E1,3.351882398E-1
2.378833513E2,1.259828949E1,-1.509544182E1,2.370259613E-1
2.378933513E2,1.169088650E1,-1.490151119E1,1.101332754E-1
2.379033513E2,1.091755962E1,-1.465011978E1,2.633621916E-2
2.379133513E2,1.033098030E1,-1.442506504E1,-1.292868853E-1
2.379233513E2,9.813833237E0,-1.419522190E1,-3.256114423E-1
2.379333513E2,9.387664795E0,-1.400368595E1,-4.477157295E-1
2.379433513E2,8.916007042E0,-1.378581333E1,-7.326257229E-1
2.379533513E2,8.415618896E0,-1.352005672E1,-9.624691010E-1
2.379633513E2,7.960720539E0,-1.327824306E1,-1.170764685E0
2.379733513E2,7.484274387E0,-1.294066048E1,-1.273715258E0
2.379833513E2,7.070077419E0,-1.261026001E1,-1.436521053E0
2.379933513E2,6.517016888E0,-1.230140877E1,-1.601720929E0
2.380033513E2,5.853823185E0,-1.198537350E1,-1.647210717E0
2.380133513E2,4.769249916E0,-1.176031876E1,-1.623268723E0
2.380233513E2,3.564966440E0,-1.163342571E1,-1.702277422E0
2.380333513E2,2.097320795E0,-1.161906052E1,-1.800439715E0
2.380433513E2,8.571242094E-1,-1.163821411E1,-1.886630893E0
2.380533513E2,-7.182605099E-3,-1.155681133E1,-2.008735180E0
2.380633513E2,-2.633621991E-1,-1.138442898E1,-2.138022184E0
2.380733513E2,-2.394201607E-2,-1.122162342E1,-2.346317768E0
2.380833513E2,5.913678408E-1,-1.104924107E1,-2.559401512E0
2.380933513E2,1.453280449E0,-1.087446404E1,-2.691082716E0
2.381033513E2,2.418143749E0,-1.090798283E1,-2.616862535E0
2.381133513E2,2.892195702E0,-1.097502041E1,-2.233790159E0
2.381233513E2,2.688688517E0,-1.057279491E1,-1.369483352E0
2.381333513E2,2.671929121E0,-1.023521233E1,-3.758896589E-1
2.381433513E2,2.748543501E0,-1.040041256E1,2.154781483E-2
2.381533513E2,2.535459518E0,-1.056800652E1,2.011129409E-1
2.381633513E2,2.288856745E0,-1.062067890E1,7.326257229E-1
2.381733513E2,1.606509328E0,-1.056561184E1,1.268926859E0
2.381833513E2,2.226607651E-1,-1.056082344E1,1.498770237E0
2.381933513E2,-1.326387763E0,-1.096304989E1,1.517923832E0
2.382033513E2,-2.511517525E0,-1.162863731E1,1.290474772E0
2.382133513E2,-3.531447411E0,-1.254322243E1,5.865794420E-1
2.382233513E2,-4.096478939E0,-1.326148319E1,-4.309563041E-1
2.382333513E2,-3.337517262E0,-1.395340729E1,-1.431732655E0
2.382433513E2,-1.699883223E0,-1.477461910E1,-2.181117773E0
2.382533513E2,1.180341482E0,-1.514571953E1,-2.607285738E0
2.382633513E2,4.307168961E0,-1.543781281E1,-2.545036316E0
2.382733513E2,7.302315235E0,-1.527500725E1,-2.545036316E0
2.382833513E2,9.660603523E0,-1.444661331E1,-2.904166698E0
2.382933513E2,1.129344940E1,-1.342189503E1,-3.567360640E0
2.383033513E2,1.197100830E1,-1.267011547E1,-4.513070107E0
2.383133513E2,1.182496262E1,-1.242351246E1,-5.437232018E0
2.383233513E2,1.099896240E1,-1.243787766E1,-5.937620163E0
2.383333513E2,9.926360130E0,-1.236605167E1,-5.729324818E0
2.383433513E2,8.858546257E0,-1.236126328E1,-5.183446884E0
2.383533513E2,8.111555099E0,-1.225831223E1,-4.486733913E0
2.383633513E2,7.888894558E0,-1.200692177E1,-3.711012602E0
2.383733513E2,7.965508938E0,-1.164779091E1,-3.131615877E0
2.383833513E2,8.042123795E0,-1.140597725E1,-2.885013103E0
2.383933513E2,8.238448143E0,-1.111867237E1,-2.772485495E0
2.384033513E2,8.588001251E0,-1.088404083E1,-2.655169725E0
2.384133513E2,9.004592896E0,-1.069968700E1,-2.566584110E0
2.384233513E2,9.481039047E0,-1.058716011E1,-2.312798738E0
2.384333513E2,1.004846478E1,-1.058237171E1,-1.946485996E0
2.384433513E2,1.048899746E1,-1.060870743E1,-1.467645645E0
2.384533513E2,1.082897472E1,-1.073799419E1,-9.600749016E-1
2.384633513E2,1.126711273E1,-1.104205799E1,-4.261679053E-1
2.384733513E2,1.164300251E1,-1.116655636E1,-2.633621916E-2
2.384833513E2,1.214578533E1,-1.120965195E1,3.280056417E-1
2.384933513E2,1.295741940E1,-1.110430717E1,3.902548850E-1
2.385033513E2,1.355118179E1,-1.078108978E1,4.309563041E-1
2.385133513E2,1.407551193E1,-1.025915432E1,3.471592367E-1
2.385233513E2,1.444421864E1,-9.454702377E0,2.801215947E-1
2.385333513E2,1.467885017E1,-8.530540466E0,2.011129409E-1
2.385433513E2,1.527021885E1,-8.094796181E0,-3.591302410E-2
2.385533513E2,1.586637497E1,-7.678205013E0,-2.394201756E-1
2.385633513E2,1.640985870E1,-7.208941460E0,-4.884171486E-1
2.385733513E2,1.644098282E1,-6.586448669E0,-7.278373241E-1
2.385833513E2,1.623029327E1,-5.935225964E0,-1.125274777E0
2.385933513E2,1.595017147E1,-5.080495834E0,-1.520318031E0
2.386033513E2,1.600763321E1,-4.443638325E0,-2.013523579E0
2.386133513E2,1.637873459E1,-4.007893562E0,-2.580949545E0
2.386233513E2,1.694615936E1,-3.845088005E0,-3.148375273E0
2.386333513E2,1.745851898E1,-3.936067581E0,-3.552995205E0
2.386433513E2,1.768117905E1,-4.043806553E0,-3.895366192E0
2.386533513E2,1.775300598E1,-4.216189384E0,-4.220977783E0
2.386633513E2,1.797327232E1,-4.446032524E0,-4.568136692E0
2.386733513E2,1.797327232E1,-4.757278919E0,-4.544194698E0
2.386833513E2,1.745133591E1,-5.018246651E0,-4.134786129E0
2.386933513E2,1.672349930E1,-5.264849663E0,-3.524264812E0
2.387033513E2,1.608185196E1,-5.643133640E0,-2.973598480E0
2.387133513E2,1.573229980E1,-6.196194172E0,-2.571372509E0
2.387233513E2,1.562216568E1,-7.132327080E0,-2.346317768E0
2.387333513E2,1.542344761E1,-8.101978302E0,-2.133233786E0
2.387433513E2,1.506192303E1,-9.042900085E0,-1.821987510E0
2.387533513E2,1.471476364E1,-1.009634876E1,-1.479616642E0
2.387633513E2,1.431253815E1,-1.089601231E1,-1.204283476E0
2.387733513E2,1.406832886E1,-1.166215611E1,-1.015141487E0
2.387833513E2,1.417127991E1,-1.251209831E1,-9.864110947E-1
2.387933513E2,1.443224812E1,-1.337401104E1,-1.122880578E0
2.388033513E2,1.452801609E1,-1.394861889E1,-1.343147159E0
2.388133513E2,1.458308220E1,-1.441548824E1,-1.613691926E0
2.388233513E2,1.454477501E1,-1.455435181E1,-1.781286120E0
2.388333513E2,1.426704788E1,-1.435563374E1,-1.675941229E0
2.388433513E2,1.390312958E1,-1.412339592E1,-1.534683347E0
2.388533513E2,1.338358784E1,-1.403481007E1,-1.237802267E0
2.388633513E2,1.264856720E1,-1.391270638E1,-8.236053586E-1
2.388733513E2,1.202128696E1,-1.375468922E1,-4.979939461E-1
2.388833513E2,1.153765774E1,-1.373792934E1,-2.561795712E-1
2.388933513E2,1.075954247E1,-1.388158131E1,-7.182605099E-3
2.389033513E2,9.445125580E0,-1.392467690E1,3.591302633E-1
2.389133513E2,8.525752068E0,-1.372835255E1,6.679822803E-1
2.389233513E2,7.615955830E0,-1.367568016E1,6.344634295E-1
2.389333513E2,6.813898087E0,-1.351047993E1,4.070142806E-1
2.389433513E2,6.050147533E0,-1.323035812E1,2.825157940E-1
2.389533513E2,5.300762653E0,-1.312501335E1,1.197100878E-1
2.389633513E2,4.472368717E0,-1.300769806E1,-1.077390760E-1
2.389733513E2,3.979163170E0,-1.279700851E1,-5.003881454E-1
2.389833513E2,3.699041605E0,-1.269166279E1,-9.145850539E-1
2.389933513E2,3.454833031E0,-1.280897903E1,-1.259350061E0
2.390033513E2,3.311181068E0,-1.291432381E1,-1.525106430E0
2.390133513E2,3.043030262E0,-1.294544888E1,-1.735796213E0
2.390233513E2,2.703053713E0,-1.281137371E1,-1.893813491E0
2.390333513E2,2.568978310E0,-1.251449203E1,-2.001552582E0
2.390433513E2,2.698265314E0,-1.195664310E1,-2.001552582E0
2.390533513E2,2.693476915E0,-1.127908421E1,-1.960851192E0
2.390633513E2,2.638410330E0,-1.058716011E1,-1.865083098E0
2.390733513E2,2.724601507E0,-1.011071396E1,-1.893813491E0
2.390833513E2,2.801215887E0,-1.002931118E1,-1.929726601E0
2.390933513E2,2.018311977E0,-1.000776291E1,-1.616086125E0
2.391033513E2,7.613561153E-1,-9.667786598E0,-4.668693244E-1
2.391133513E2,6.703764945E-2,-9.785101891E0,8.619126081E-1
2.391233513E2,-6.009446383E-1,-1.016338634E1,1.675941229E0
2.391333513E2,-1.517923832E0,-1.032858658E1,2.494758129E0
2.391433513E2,-2.592920542E0,-1.040041256E1,3.136404276E0
2.391533513E2,-3.409343243E0,-1.070208168E1,3.050212860E0
2.391633513E2,-4.036623955E0,-1.131020927E1,2.173935175E0
2.391733513E2,-4.558559895E0,-1.228704357E1,5.147533417E-1
2.391833513E2,-4.108449936E0,-1.375947762E1,-1.673547029E0
2.391933513E2,-2.547430515E0,-1.505952835E1,-3.055001259E0
2.392033513E2,-3.088520169E-1,-1.606030464E1,-3.505111217E0
2.392133513E2,2.442085743E0,-1.666603851E1,-3.378218651E0
2.392233513E2,5.207388878E0,-1.670673943E1,-3.093308687E0
2.392333513E2,7.613561630E0,-1.603636360E1,-2.820369720E0
2.392433513E2,9.504981041E0,-1.502840424E1,-2.825158119E0
2.392533513E2,1.096544361E1,-1.434605694E1,-3.421314240E0
2.392633513E2,1.119768143E1,-1.402283955E1,-4.240131378E0
2.392733513E2,1.057997704E1,-1.389115810E1,-5.114014626E0
2.392833513E2,9.564835548E0,-1.371877575E1,-5.597643375E0
2.392933513E2,8.607154846E0,-1.348414421E1,-5.669469833E0
2.393033513E2,7.965508938E0,-1.319683933E1,-5.432443619E0
2.393133513E2,7.714118004E0,-1.294544888E1,-5.023035049E0
2.393233513E2,7.493851185E0,-1.268208599E1,-4.560954094E0
2.393333513E2,7.374141216E0,-1.247857952E1,-4.285621166E0
2.393433513E2,7.460332394E0,-1.228943729E1,-4.197035789E0
2.393533513E2,7.783549786E0,-1.210508347E1,-4.017470360E0
2.393633513E2,8.360552788E0,-1.202607536E1,-3.861847401E0
2.393733513E2,8.992621422E0,-1.195424938E1,-3.617638826E0
2.393833513E2,9.615114212E0,-1.191594219E1,-3.311181068E0
2.393933513E2,1.022084713E1,-1.203804588E1,-2.932897091E0
2.394033513E2,1.064462090E1,-1.259828949E1,-2.284068346E0
2.394133513E2,1.079784966E1,-1.313219643E1,-1.764526606E0
2.394233513E2,1.091995430E1,-1.381454372E1,-1.144428372E0
2.394333513E2,1.112824917E1,-1.454477501E1,-3.806780577E-1
2.394433513E2,1.128147888E1,-1.493024158E1,3.160346150E-1
2.394533513E2,1.142991924E1,-1.495657825E1,7.733271718E-1
2.394633513E2,1.179144382E1,-1.459505367E1,1.046266198E0
2.394733513E2,1.250730991E1,-1.373553562E1,1.034295082E0
2.394833513E2,1.331415558E1,-1.280179691E1,8.667010069E-1
2.394933513E2,1.435802746E1,-1.164539719E1,8.259995580E-1
2.395033513E2,1.550245571E1,-1.043632507E1,9.313444495E-1
2.395133513E2,1.712093544E1,-9.394847870E0,9.409212470E-1
2.395233513E2,1.882321358E1,-8.370129585E0,8.523358107E-1
2.395333513E2,2.005383301E1,-7.115567684E0,8.738836050E-1
2.395433513E2,2.069787407E1,-5.940014362E0,5.339069963E-1
2.395533513E2,2.067872047E1,-5.339069843E0,1.436521020E-2
2.395633513E2,2.003467941E1,-5.173870087E0,-5.626373887E-1
2.395733513E2,1.925895882E1,-5.501875401E0,-1.019929886E0
2.395833513E2,1.822226906E1,-5.837063789E0,-1.326387763E0
2.395933513E2,1.721430969E1,-5.973533154E0,-1.407790542E0
2.396033513E2,1.665167236E1,-6.059724331E0,-1.247379065E0
2.396133513E2,1.651041412E1,-6.306327343E0,-8.068459630E-1
2.396233513E2,1.621592903E1,-6.517016888E0,-2.489969730E-1
2.396333513E2,1.590707588E1,-6.797138691E0,7.182604820E-2
2.396433513E2,1.559104156E1,-6.921637058E0,2.729389966E-1
2.396533513E2,1.562216568E1,-6.981492043E0,3.423708379E-1
2.396633513E2,1.582088470E1,-7.211335659E0,1.556231081E-1
2.396733513E2,1.558385849E1,-7.378929615E0,1.197100878E-1
2.396833513E2,1.518881512E1,-7.532158375E0,2.825157940E-1
2.396933513E2,1.474110031E1,-7.738059998E0,3.950432837E-1
2.397033513E2,1.426944256E1,-8.221688271E0,4.118026793E-1
2.397133513E2,1.382412052E1,-9.093177795E0,2.585737705E-1
2.397233513E2,1.384327412E1,-1.038365269E1,-1.173158810E-1
2.397333513E2,1.391988850E1,-1.162145519E1,-3.950432837E-1
2.397433513E2,1.380017853E1,-1.272278786E1,-4.596867263E-1
2.397533513E2,1.340034676E1,-1.355118179E1,-3.184288144E-1
2.397633513E2,1.280179691E1,-1.406832886E1,1.173158810E-1
2.397733513E2,1.219845772E1,-1.420240402E1,5.841852427E-1
2.397833513E2,1.154005241E1,-1.417606831E1,1.046266198E0
2.397933513E2,1.091037750E1,-1.391031170E1,1.575384736E0
2.398033513E2,1.044111347E1,-1.365892029E1,1.996764183E0
2.398133513E2,1.007958889E1,-1.345062542E1,2.138022184E0
2.398233513E2,9.732429504E0,-1.346977901E1,2.166752577E0
2.398333513E2,9.085995674E0,-1.349132633E1,2.193088770E0
2.398433513E2,8.532935143E0,-1.352723980E1,2.224213362E0
2.398533513E2,7.984662533E0,-1.354160500E1,2.085349798E0
2.398633513E2,7.390900612E0,-1.359427738E1,1.683123827E0
2.398733513E2,6.804321289E0,-1.352723980E1,1.333570361E0
2.398833513E2,6.318298340E0,-1.340274143E1,7.900865674E-1
2.398933513E2,5.813121796E0,-1.328781986E1,1.508347094E-1
2.399033513E2,4.927267075E0,-1.322317600E1,-5.626373887E-1
2.399133513E2,4.039018154E0,-1.313698483E1,-1.091755986E0
2.399233513E2,3.282450438E0,-1.299572659E1,-1.472434044E0
2.399333513E2,2.865859509E0,-1.271321106E1,-1.731007814E0
2.399433513E2,2.865859509E0,-1.264138508E1,-1.896207690E0
2.399533513E2,3.014299870E0,-1.250491524E1,-1.774103403E0
2.399633513E2,2.300827742E0,-1.251449203E1,-1.972822189E0
2.399733513E2,2.741360903E0,-1.263180828E1,-1.438915253E0
2.399833513E2,3.552995205E0,-1.237562847E1,-9.600749016E-1
2.399933513E2,3.907337189E0,-1.220085144E1,-4.644751251E-1
2.400033513E2,4.630385876E0,-1.218648624E1,-1.436521020E-2
2.400133513E2,4.953603268E0,-1.215296745E1,1.867477298E-1
2.400233513E2,3.612850428E0,-1.145146656E1,6.775590777E-1
2.400333513E2,3.126827478E0,-1.128866100E1,1.393425345E0
2.400433513E2,2.102109194E0,-1.147540855E1,1.711854219E0
2.400533513E2,5.817909837E-1,-1.155441761E1,2.358288765E0
2.400633513E2,-7.134721279E-1,-1.159272480E1,2.975992680E0
2.400733513E2,-2.178723574E0,-1.179862595E1,3.165134668E0
2.400833513E2,-3.548206806E0,-1.236365795E1,2.695871115E0
2.400933513E2,-4.845864296E0,-1.323275280E1,1.754949808E0
2.401033513E2,-6.438008308E0,-1.420479870E1,-9.337386489E-2
2.401133513E2,-7.105990410E0,-1.516726780E1,-2.274491549E0
2.401233513E2,-5.734113216E0,-1.589271069E1,-3.801992416E0
2.401333513E2,-2.715024710E0,-1.596453667E1,-3.878606796E0
2.401433513E2,1.065419793E0,-1.567483807E1,-3.122039080E0
2.401533513E2,4.510675907E0,-1.536359215E1,-2.375048161E0
2.401633513E2,7.316680431E0,-1.472673512E1,-1.982398987E0
2.401733513E2,9.160215378E0,-1.382651520E1,-2.217030764E0
2.401833513E2,1.008198357E1,-1.325908947E1,-2.966415882E0
2.401933513E2,1.003888798E1,-1.290235329E1,-4.058171749E0
2.402033513E2,9.330204010E0,-1.269884586E1,-4.774038315E0
2.402133513E2,8.542511940E0,-1.258392429E1,-5.056553841E0
2.402233513E2,8.008605003E0,-1.240675354E1,-4.862623692E0
2.402333513E2,7.805097580E0,-1.207156467E1,-4.299986362E0
2.402433513E2,7.711723804E0,-1.167173290E1,-3.562572241E0
2.402533513E2,7.465120792E0,-1.129823780E1,-2.782062292E0
2.402633513E2,7.326257229E0,-1.087207031E1,-2.485181332E0
2.402733513E2,7.417236805E0,-1.058237171E1,-2.492363930E0
2.402833513E2,7.582436562E0,-1.036689377E1,-2.458845139E0
2.402933513E2,7.941566944E0,-1.024478912E1,-2.379836559E0
2.403033513E2,8.367734909E0,-1.021845245E1,-2.171540976E0
2.403133513E2,8.927978516E0,-1.032858658E1,-1.843535304E0
2.403233513E2,9.402029991E0,-1.045547867E1,-1.391031146E0
2.403333513E2,9.722852707E0,-1.077151299E1,-7.829039693E-1
2.403433513E2,1.016099167E1,-1.118092155E1,-1.388636976E-1
2.403533513E2,1.029506683E1,-1.162384892E1,5.147533417E-1
2.403633513E2,1.060631371E1,-1.206438255E1,1.161187768E0
2.403733513E2,1.110670185E1,-1.243308926E1,1.647210717E0
2.403833513E2,1.156159973E1,-1.264617348E1,1.996764183E0
2.403933513E2,1.181059742E1,-1.261983681E1,2.200271368E0
2.404033513E2,1.215536213E1,-1.217451572E1,2.327163935E0
2.404133513E2,1.266293240E1,-1.138921738E1,2.250549555E0
2.404233513E2,1.346020222E1,-1.053927612E1,1.999158382E0
2.404333513E2,1.440351772E1,-9.636661530E0,1.644816518E0
2.404433513E2,1.588313389E1,-8.614337921E0,1.290474772E0
2.404533513E2,1.737951088E1,-7.371747017E0,1.000776291E0
2.404633513E2,1.864604378E1,-6.200982571E0,6.751648784E-1
2.404733513E2,1.969949150E1,-5.274426460E0,2.466027737E-1
2.404833513E2,2.022382164E1,-4.558559895E0,-2.992752194E-1
2.404933513E2,1.991018105E1,-4.194641590E0,-8.188169599E-1
2.405033513E2,1.920149803E1,-4.101267338E0,-1.151610970E0
2.405133513E2,1.849760246E1,-4.367023945E0,-1.467645645E0
2.405233513E2,1.769075584E1,-4.596867085E0,-1.821987510E0
2.405333513E2,1.677138329E1,-4.627991676E0,-1.944091797E0
2.405433513E2,1.591665268E1,-4.721365929E0,-1.869871497E0
2.405533513E2,1.508825874E1,-5.085284233E0,-1.572990537E0
2.405633513E2,1.454477501E1,-5.585672379E0,-1.333570361E0
2.405733513E2,1.456392860E1,-6.093243122E0,-1.077390790E0
2.405833513E2,1.503319263E1,-6.323086739E0,-8.978256583E-1
2.405933513E2,1.605551720E1,-6.564900875E0,-7.781155705E-1
2.406033513E2,1.687193871E1,-6.861782074E0,-6.105214357E-1
2.406133513E2,1.708502388E1,-7.158663273E0,-1.628057212E-1
2.406233513E2,1.689348793E1,-7.515398979E0,6.679822803E-1
2.406333513E2,1.668997955E1,-8.152256966E0,1.280897856E0
2.406433513E2,1.693658257E1,-9.464279175E0,1.493981838E0
2.406533513E2,1.740584564E1,-1.117613316E1,1.575384736E0
2.406633513E2,1.748964310E1,-1.275630665E1,1.606509328E0
2.406733513E2,1.699164963E1,-1.383609200E1,1.572990537E0
2.406833513E2,1.631409073E1,-1.458787060E1,1.553836942E0
2.406933513E2,1.542584133E1,-1.507389355E1,1.561019540E0
2.407033513E2,1.469082165E1,-1.525824738E1,1.541865945E0
2.407133513E2,1.369722748E1,-1.515769100E1,1.501164436E0
2.407233513E2,1.279940224E1,-1.491348267E1,1.295263171E0
2.407333513E2,1.214339066E1,-1.471715832E1,1.053448796E0
2.407433513E2,1.160948372E1,-1.460702419E1,7.158663273E-1
2.407533513E2,1.102769279E1,-1.453998661E1,4.668693244E-1
2.407633513E2,1.048660374E1,-1.447773743E1,3.519476354E-1
2.407733513E2,9.825803757E0,-1.446337223E1,1.795651317E-1
2.407833513E2,9.174580574E0,-1.445858383E1,2.633621916E-2
2.407933513E2,8.444349289E0,-1.440351772E1,-1.460463107E-1
2.408033513E2,7.551311970E0,-1.427662468E1,-2.394201756E-1
2.408133513E2,6.627150536E0,-1.418085670E1,-4.501099288E-1
2.408233513E2,5.657498837E0,-1.397256088E1,-5.315127969E-1
2.408333513E2,4.824316502E0,-1.366370869E1,-6.536170840E-1
2.408433513E2,4.007893562E0,-1.338837624E1,-8.020575643E-1
2.408533513E2,3.236960649E0,-1.318726254E1,-9.385270476E-1
2.408633513E2,2.602497339E0,-1.316571522E1,-9.816226959E-1
2.408733513E2,2.080561161E0,-1.342428875E1,-1.091755986E0
2.408833513E2,1.479616642E0,-1.348653793E1,-1.522712231E0
2.408933513E2,1.063025594E0,-1.355836391E1,-2.403778553E0
2.409033513E2,1.290474772E0,-1.352245140E1,-2.638410330E0
2.409133513E2,2.051830769E0,-1.304600525E1,-2.638410330E0
2.409233513E2,2.324769735E0,-1.250252151E1,-2.592920542E0
2.409333513E2,2.145204782E0,-1.139640045E1,-1.838746905E0
2.409433513E2,2.959233284E0,-1.094389629E1,-1.285686255E0
2.409533513E2,2.956839085E0,-1.082418633E1,-1.039083481E0
2.409633513E2,2.516305923E0,-1.094150162E1,-4.046200812E-1
2.409733513E2,1.640028119E0,-1.106599998E1,4.118026793E-1
2.409833513E2,5.123591423E-1,-1.124795914E1,1.168370485E0
2.409933513E2,-4.740519226E-1,-1.153286934E1,1.446097851E0
2.410033513E2,-1.482010841E0,-1.201171017E1,1.326387763E0
2.410133513E2,-2.329558372E0,-1.270363426E1,9.696516991E-1
2.410233513E2,-2.798821688E0,-1.333570385E1,5.841852427E-1
2.410333513E2,-3.124433279E0,-1.382651520E1,5.506663769E-2
2.410433513E2,-3.011905670E0,-1.426944256E1,-5.315127969E-1
2.410533513E2,-2.090138197E0,-1.450407410E1,-9.720458984E-1
2.410633513E2,1.915361360E-2,-1.440591145E1,-8.547300100E-1
2.410733513E2,2.336740971E0,-1.426704788E1,-4.572925270E-1
2.410833513E2,4.927267075E0,-1.381933212E1,-1.125274822E-1
2.410933513E2,7.508216381E0,-1.317050362E1,-3.423708379E-1
2.411033513E2,9.629479408E0,-1.264377880E1,-1.331176162E0
2.411133513E2,1.074038887E1,-1.218409252E1,-2.750937700E0
2.411233513E2,1.069968700E1,-1.189918232E1,-4.247313976E0
2.411333513E2,9.684545517E0,-1.181538582E1,-5.485116005E0
2.411433513E2,8.669404030E0,-1.188242340E1,-6.167463779E0
2.411533513E2,8.001421928E0,-1.198297977E1,-6.361393929E0
2.411633513E2,7.642292023E0,-1.193748951E1,-6.141127586E0
2.411733513E2,7.690176010E0,-1.185608673E1,-5.544970989E0
2.411833513E2,8.025363922E0,-1.168609810E1,-4.833893299E0
2.411933513E2,8.437167168E0,-1.152808094E1,-4.122815132E0
2.412033513E2,9.124302864E0,-1.147540855E1,-3.507505417E0
2.412133513E2,9.593565941E0,-1.133654499E1,-3.038241863E0
2.412233513E2,9.964667320E0,-1.136527538E1,-2.791639090E0
2.412333513E2,1.054166985E1,-1.151132202E1,-2.513911724E0
2.412433513E2,1.104924107E1,-1.165257931E1,-2.169146776E0
2.412533513E2,1.101332760E1,-1.193509579E1,-1.733402014E0
2.412633513E2,1.112106705E1,-1.227986050E1,-1.285686255E0
2.412733513E2,1.128626728E1,-1.272278786E1,-7.086837292E-1
