"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.812060976E2,5.231010500E1,4.949838333E0,-1.714764208E0,1.358351946E0,1.443699951E2,2.099999905E0,5.970000076E1
4.822060976E2,5.231009000E1,4.949870000E0,-1.414767602E0,1.429898381E0,1.501600037E2,2.099999905E0,5.690000153E1
4.832060976E2,5.231007333E1,4.949898333E0,-1.214775259E0,1.562696695E0,1.514900055E2,2.099999905E0,5.729999924E1
4.842060976E2,5.231005667E1,4.949930000E0,-1.114781026E0,1.674906135E0,1.507599945E2,2.000000000E0,5.709999847E1
4.852060976E2,5.231004667E1,4.949960000E0,-8.147782460E-1,1.760864735E0,1.429299927E2,2.000000000E0,5.679999924E1
4.862060976E2,5.231003667E1,4.949975000E0,-5.147839752E-1,1.837558389E0,1.569400024E2,2.000000000E0,5.700000000E1
4.872060976E2,5.231003000E1,4.949988333E0,-3.147859039E-1,1.887486339E0,1.498999939E2,2.000000000E0,6.000000000E1
4.882060976E2,5.231002333E1,4.949995000E0,-1.147916142E-1,1.920943379E0,1.546900024E2,2.099999905E0,5.940000153E1
4.892060976E2,5.231001500E1,4.949998333E0,8.519841159E-2,1.906016350E0,1.673699951E2,2.099999905E0,5.940000153E1
4.902060976E2,5.231001333E1,4.950000000E0,2.851969840E-1,1.768585563E0,1.749700012E2,2.099999905E0,5.959999847E1
4.912060976E2,5.231001000E1,4.949998333E0,4.851912926E-1,1.655346632E0,1.694900055E2,2.099999905E0,5.950000000E1
4.922060976E2,5.231000333E1,4.949993333E0,6.851789644E-1,1.486003041E0,1.734700012E2,2.099999905E0,5.970000076E1
4.932060976E2,5.230999500E1,4.949995000E0,6.851680448E-1,1.300703049E0,1.642899933E2,2.000000000E0,5.940000153E1
4.942060976E2,5.230998667E1,4.949996667E0,8.851571252E-1,1.146801114E0,1.616900024E2,2.000000000E0,5.970000076E1
4.952060976E2,5.230997500E1,4.949995000E0,6.851395688E-1,1.069078088E0,1.572200012E2,2.000000000E0,6.830000305E1
4.962060976E2,5.230996167E1,4.949998333E0,4.851224756E-1,1.055695295E0,1.524600067E2,2.000000000E0,6.490000153E1
4.972060976E2,5.230994667E1,4.950005000E0,4.851049001E-1,1.103049755E0,1.588300018E2,2.099999905E0,6.509999847E1
4.982060976E2,5.230993333E1,4.950011667E0,3.850896976E-1,1.180258036E0,1.623999939E2,2.099999905E0,6.150000000E1
4.992060976E2,5.230991500E1,4.950016667E0,1.850664307E-1,1.245113015E0,1.701499939E2,2.099999905E0,6.129999924E1
5.002060976E2,5.230990667E1,4.950018333E0,1.850555111E-1,1.324380279E0,1.665599976E2,2.000000000E0,6.120000076E1
5.012060976E2,5.230989833E1,4.950025000E0,-1.495257252E-2,1.399014950E0,1.415200043E2,2.099999905E0,6.150000000E1
5.022060976E2,5.230989500E1,4.950036667E0,-2.149507010E-1,1.455119729E0,1.425899963E2,2.099999905E0,6.170000076E1
5.032060976E2,5.230988667E1,4.950048333E0,-4.149559485E-1,1.499900579E0,1.358500061E2,2.099999905E0,5.740000153E1
5.042060976E2,5.230988167E1,4.950060000E0,-5.149564500E-1,1.499900579E0,1.252099991E2,2.099999905E0,5.750000000E1
5.052060976E2,5.230987500E1,4.950056667E0,-2.149678328E-1,1.429383636E0,1.348999939E2,2.200000048E0,5.790000153E1
5.062060976E2,5.230986333E1,4.950050000E0,-2.149882254E-1,1.306879759E0,6.483000183E1,2.099999905E0,5.809999847E1
5.072060976E2,5.230985333E1,4.950043333E0,-1.150062449E-1,1.169963598E0,1.641799927E2,2.099999905E0,5.870000076E1
5.082060976E2,5.230984333E1,4.950045000E0,-1.501953764E-2,1.049518585E0,1.647599945E2,2.099999905E0,5.840000153E1
5.092060976E2,5.230982833E1,4.950048333E0,-1.503900409E-2,9.810605645E-1,1.646199951E2,2.099999905E0,5.859999847E1
5.102060976E2,5.230981167E1,4.950058333E0,-1.150570622E-1,9.831194282E-1,1.597500000E2,2.099999905E0,5.900000000E1
5.112060976E2,5.230979333E1,4.950070000E0,-2.150765482E-1,1.034076929E0,1.656499939E2,2.099999905E0,5.920000076E1
5.122060976E2,5.230977333E1,4.950076667E0,-3.151012431E-1,1.151433587E0,1.686000061E2,2.099999905E0,5.829999924E1
5.132060976E2,5.230975667E1,4.950088333E0,-5.151183562E-1,1.267246127E0,1.633399963E2,2.099999905E0,5.829999924E1
5.142060976E2,5.230974167E1,4.950101667E0,-6.151321510E-1,1.404162169E0,1.592400055E2,2.200000048E0,5.850000000E1
5.152060976E2,5.230972500E1,4.950108333E0,-9.151521001E-1,1.559608340E0,1.588000031E2,2.200000048E0,5.809999847E1
5.162060976E2,5.230971500E1,4.950125000E0,-1.015156885E0,1.713510275E0,1.570399933E2,2.200000048E0,5.840000153E1
5.172060976E2,5.230971167E1,4.950151667E0,-1.015146507E0,1.822116613E0,1.455099945E2,2.099999905E0,5.779999924E1
5.182060976E2,5.230970667E1,4.950170000E0,-1.315143227E0,1.911678314E0,1.505399933E2,2.099999905E0,5.809999847E1
5.192060976E2,5.230970667E1,4.950191667E0,-1.315130938E0,1.909104705E0,1.423399963E2,2.099999905E0,5.790000153E1
5.202060976E2,5.230970667E1,4.950213333E0,-1.315118650E0,1.838073015E0,1.453800049E2,2.099999905E0,5.779999924E1
5.212060976E2,5.230971000E1,4.950230000E0,-1.115104450E0,1.702186346E0,1.553899994E2,2.099999905E0,5.809999847E1
5.222060976E2,5.230971500E1,4.950240000E0,-9.150916594E-1,1.460266948E0,8.333999634E1,2.000000000E0,5.800000000E1
5.232060976E2,5.230971833E1,4.950246667E0,-7.150831320E-1,1.243054152E0,1.118000031E1,2.000000000E0,5.800000000E1
5.242060976E2,5.230971833E1,4.950255000E0,-5.150784055E-1,1.049518585E0,9.451999664E1,2.000000000E0,5.800000000E1
5.252060976E2,5.230971667E1,4.950261667E0,-2.150769973E-1,8.806897402E-1,1.210400009E2,2.099999905E0,5.820000076E1
5.262060976E2,5.230970833E1,4.950271667E0,-1.150831910E-1,8.014224768E-1,1.523899994E2,2.000000000E0,5.809999847E1
5.272060976E2,5.230969833E1,4.950281667E0,8.490824227E-2,7.762011290E-1,1.494499969E2,2.000000000E0,5.820000076E1
5.282060976E2,5.230968500E1,4.950290000E0,2.848939840E-1,7.520091534E-1,1.429600067E2,2.000000000E0,5.759999847E1
5.292060976E2,5.230966833E1,4.950301667E0,2.848768700E-1,8.065696955E-1,1.489299927E2,2.099999905E0,5.759999847E1
5.302060976E2,5.230965833E1,4.950310000E0,6.848673578E-1,8.719394207E-1,1.478200073E2,2.099999905E0,5.750000000E1
5.312060976E2,5.230964500E1,4.950318333E0,8.848530993E-1,9.841488600E-1,1.506900024E2,2.099999905E0,5.750000000E1
5.322060976E2,5.230963167E1,4.950325000E0,1.484837896E0,1.159669161E0,1.532200012E2,2.099999905E0,5.740000153E1
5.332060976E2,5.230962167E1,4.950335000E0,1.984829329E0,1.278570056E0,1.518699951E2,2.000000000E0,5.759999847E1
5.342060976E2,5.230961333E1,4.950341667E0,2.284821244E0,1.368646383E0,1.439499969E2,2.000000000E0,5.879999924E1
5.352060976E2,5.230960500E1,4.950343333E0,2.584810324E0,1.434530854E0,1.659100037E2,2.000000000E0,5.879999924E1
5.362060976E2,5.230959667E1,4.950346667E0,2.884800349E0,1.434530854E0,1.597599945E2,2.099999905E0,5.879999924E1
5.372060976E2,5.230958667E1,4.950350000E0,3.184788000E0,1.381514430E0,1.582200012E2,2.099999905E0,5.909999847E1
5.382060976E2,5.230957333E1,4.950346667E0,3.484767125E0,1.321806669E0,1.765599976E2,2.000000000E0,5.879999924E1
5.392060976E2,5.230956500E1,4.950350000E0,3.784757150E0,1.224009395E0,1.816799927E2,2.000000000E0,5.840000153E1
5.402060976E2,5.230955667E1,4.950355000E0,4.084748120E0,1.158125043E0,1.596499939E2,2.000000000E0,5.859999847E1
5.412060976E2,5.230954167E1,4.950361667E0,4.284730543E0,1.097902536E0,1.477100067E2,2.000000000E0,5.859999847E1
5.422060976E2,5.230953167E1,4.950375000E0,4.584723866E0,1.055180550E0,1.557100067E2,2.000000000E0,5.859999847E1
5.432060976E2,5.230951667E1,4.950388333E0,4.684710070E0,1.080401897E0,1.454199982E2,2.000000000E0,5.850000000E1
5.442060976E2,5.230950500E1,4.950405000E0,4.784702910E0,1.107682228E0,1.392400055E2,2.000000000E0,5.850000000E1
5.452060976E2,5.230949333E1,4.950420000E0,4.884694805E0,1.146801114E0,1.399400024E2,2.000000000E0,5.870000076E1
5.462060976E2,5.230948000E1,4.950430000E0,4.984681492E0,1.216288567E0,1.442700043E2,2.000000000E0,5.840000153E1
5.472060976E2,5.230946833E1,4.950445000E0,4.684673387E0,1.287835002E0,1.366399994E2,2.000000000E0,5.840000153E1
5.482060976E2,5.230945667E1,4.950458333E0,4.484664336E0,1.353204727E0,1.429100037E2,2.000000000E0,5.850000000E1
5.492060976E2,5.230944500E1,4.950468333E0,4.284653395E0,1.421148062E0,1.501000061E2,2.000000000E0,5.840000153E1
5.502060976E2,5.230943333E1,4.950480000E0,4.184643400E0,1.481370568E0,1.511499939E2,2.000000000E0,5.859999847E1
5.512060976E2,5.230941833E1,4.950485000E0,3.984624877E0,1.508136153E0,1.691199951E2,2.000000000E0,5.829999924E1
5.522060976E2,5.230940667E1,4.950491667E0,3.684612045E0,1.481370568E0,1.561399994E2,2.000000000E0,5.809999847E1
5.532060976E2,5.230939500E1,4.950495000E0,3.784597324E0,1.391808867E0,1.619799957E2,1.899999976E0,5.820000076E1
5.542060976E2,5.230938333E1,4.950496667E0,3.784581657E0,1.297099948E0,1.780599976E2,1.899999976E0,5.820000076E1
5.552060976E2,5.230937500E1,4.950501667E0,3.784572626E0,1.212685585E0,1.783800049E2,1.899999976E0,5.840000153E1
5.562060976E2,5.230936667E1,4.950511667E0,3.684566432E0,1.126726985E0,1.673800049E2,2.000000000E0,5.859999847E1
5.572060976E2,5.230935500E1,4.950520000E0,3.784554545E0,1.066504478E0,1.565200043E2,2.000000000E0,5.820000076E1
5.582060976E2,5.230934333E1,4.950533333E0,3.784545495E0,1.033047557E0,1.394199982E2,2.000000000E0,5.829999924E1
5.592060976E2,5.230933333E1,4.950543333E0,3.784536927E0,1.015032172E0,1.489600067E2,2.000000000E0,5.829999924E1
5.602060976E2,5.230932667E1,4.950561667E0,3.884537831E0,9.882666469E-1,1.355099945E2,2.000000000E0,5.820000076E1
5.612060976E2,5.230931833E1,4.950580000E0,3.884536362E0,9.697366953E-1,1.341999969E2,2.000000000E0,5.609999847E1
5.622060976E2,5.230930500E1,4.950596667E0,3.784526828E0,1.012458563E0,1.388600006E2,2.000000000E0,5.620000076E1
5.632060976E2,5.230929000E1,4.950611667E0,3.584513975E0,1.116432548E0,1.409900055E2,1.899999976E0,5.609999847E1
5.642060976E2,5.230927333E1,4.950626667E0,3.484498750E0,1.242024779E0,1.491600037E2,1.899999976E0,5.629999924E1
5.652060976E2,5.230925500E1,4.950638333E0,3.284479260E0,1.371734738E0,1.605299988E2,1.899999976E0,5.629999924E1
5.662060976E2,5.230924000E1,4.950646667E0,2.984462627E0,1.457693338E0,1.592799988E2,1.899999976E0,5.640000153E1
5.672060976E2,5.230922833E1,4.950650000E0,2.784447905E0,1.515856981E0,1.620099945E2,1.899999976E0,5.620000076E1
5.682060976E2,5.230922000E1,4.950658333E0,2.584440764E0,1.528210282E0,1.498699951E2,1.899999976E0,5.640000153E1
5.692060976E2,5.230921333E1,4.950665000E0,2.284435052E0,1.508650780E0,1.494799957E2,1.899999976E0,5.629999924E1
5.702060976E2,5.230920167E1,4.950673333E0,2.284423165E0,1.494753361E0,1.526100006E2,1.899999976E0,5.640000153E1
5.712060976E2,5.230919333E1,4.950680000E0,2.384415079E0,1.453575611E0,1.606399994E2,1.899999976E0,5.659999847E1
5.722060976E2,5.230918333E1,4.950686667E0,2.384404620E0,1.355778337E0,1.537500000E2,1.899999976E0,5.659999847E1
5.732060976E2,5.230917333E1,4.950693333E0,2.284394161E0,1.217832804E0,1.326999969E2,1.899999976E0,5.659999847E1
5.742060976E2,5.230916333E1,4.950700000E0,2.184383703E0,1.095328927E0,1.573500061E2,1.899999976E0,5.679999924E1
5.752060976E2,5.230915000E1,4.950703333E0,2.284366607E0,1.007826090E0,1.649600067E2,1.899999976E0,5.529999924E1
5.762060976E2,5.230913500E1,4.950715000E0,2.184351863E0,9.733397365E-1,1.542400055E2,1.899999976E0,5.559999847E1
5.772060976E2,5.230912167E1,4.950725000E0,2.084338548E0,9.867225289E-1,1.590599976E2,1.899999976E0,5.550000000E1
5.782060976E2,5.230910667E1,4.950736667E0,2.084323805E0,1.028929710E0,1.540000000E2,1.899999976E0,5.590000153E1
5.792060976E2,5.230909833E1,4.950750000E0,1.884319499E0,1.062901378E0,1.434700012E2,1.799999952E0,5.550000000E1
5.802060976E2,5.230909000E1,4.950763333E0,1.984315193E0,1.091725826E0,1.358000031E2,1.899999976E0,5.550000000E1
5.812060976E2,5.230908000E1,4.950776667E0,1.984308515E0,1.159154415E0,1.437100067E2,1.899999976E0,5.540000153E1
5.822060976E2,5.230907167E1,4.950790000E0,1.984304209E0,1.249745607E0,1.401300049E2,1.899999976E0,5.540000153E1
5.832060976E2,5.230906000E1,4.950801667E0,1.984294212E0,1.335189462E0,1.333899994E2,2.000000000E0,5.550000000E1
5.842060976E2,5.230905000E1,4.950808333E0,1.984283752E0,1.396441340E0,1.446499939E2,2.000000000E0,5.590000153E1
5.852060976E2,5.230904500E1,4.950815000E0,2.184280413E0,1.400559187E0,1.419600067E2,2.000000000E0,5.579999924E1
5.862060976E2,5.230903667E1,4.950821667E0,2.084272327E0,1.344454408E0,1.396100006E2,2.000000000E0,5.590000153E1
5.872060976E2,5.230903000E1,4.950828333E0,2.084266614E0,1.257466435E0,1.172200012E2,2.000000000E0,5.479999924E1
5.882060976E2,5.230901833E1,4.950835000E0,2.184253781E0,1.152977824E0,1.626399994E2,2.000000000E0,5.450000000E1
5.892060976E2,5.230900667E1,4.950841667E0,2.084240948E0,1.076798916E0,1.589799957E2,2.099999905E0,5.440000153E1
5.902060976E2,5.230899167E1,4.950846667E0,1.884222424E0,1.032018065E0,1.586900024E2,2.099999905E0,5.440000153E1
5.912060976E2,5.230898333E1,4.950848333E0,1.984211503E0,9.681925178E-1,1.621799927E2,2.000000000E0,5.440000153E1
5.922060976E2,5.230897000E1,4.950851667E0,1.784194406E0,9.357650280E-1,1.726600037E2,2.000000000E0,5.459999847E1
5.932060976E2,5.230895833E1,4.950861667E0,1.684183464E0,9.635599852E-1,1.686199951E2,2.000000000E0,5.420000076E1
5.942060976E2,5.230894500E1,4.950875000E0,1.384172038E0,1.001649499E0,1.553000031E2,2.000000000E0,5.440000153E1
5.952060976E2,5.230893167E1,4.950891667E0,1.284162502E0,1.080916643E0,1.521100006E2,2.099999905E0,5.479999924E1
5.962060976E2,5.230891833E1,4.950908333E0,1.084152966E0,1.197243929E0,1.483399963E2,2.099999905E0,5.509999847E1
5.972060976E2,5.230890833E1,4.950926667E0,9.841491210E-1,1.324895024E0,1.432299957E2,2.099999905E0,5.559999847E1
5.982060976E2,5.230889167E1,4.950940000E0,8.841329481E-1,1.482914686E0,1.562400055E2,2.099999905E0,5.620000076E1
5.992060976E2,5.230887500E1,4.950950000E0,7.841148850E-1,1.634243011E0,1.626900024E2,2.000000000E0,5.690000153E1
6.002060976E2,5.230886167E1,4.950963333E0,6.841034585E-1,1.728437185E0,1.608399963E2,2.000000000E0,5.440000153E1
6.012060976E2,5.230885000E1,4.950970000E0,5.840906252E-1,1.818513632E0,1.664400024E2,2.000000000E0,5.450000000E1
6.022060976E2,5.230884000E1,4.950978333E0,5.840811103E-1,1.836528897E0,1.633300018E2,2.000000000E0,5.500000000E1
6.032060976E2,5.230883667E1,4.950990000E0,5.840829787E-1,1.754688025E0,1.422400055E2,1.899999976E0,5.450000000E1
6.042060976E2,5.230883833E1,4.951005000E0,5.840938570E-1,1.629610538E0,8.666000366E1,1.899999976E0,5.450000000E1
6.052060976E2,5.230883667E1,4.951016667E0,7.840980987E-1,1.495782733E0,1.256800003E2,1.899999976E0,5.470000076E1
6.062060976E2,5.230884000E1,4.951033333E0,9.841122955E-1,1.365043283E0,7.404000092E1,1.899999976E0,5.479999924E1
6.072060976E2,5.230884167E1,4.951051667E0,1.084125064E0,1.229156613E0,8.316999817E1,1.799999952E0,5.450000000E1
6.082060976E2,5.230884167E1,4.951068333E0,1.284134514E0,1.076284170E0,7.223999786E1,1.799999952E0,5.459999847E1
6.092060976E2,5.230883833E1,4.951083333E0,1.384138272E0,9.290736318E-1,7.893000031E1,1.799999952E0,5.459999847E1
6.102060976E2,5.230883167E1,4.951096667E0,1.284136339E0,8.132610917E-1,9.204000092E1,1.799999952E0,5.470000076E1
6.112060976E2,5.230882333E1,4.951108333E0,1.284131087E0,7.200964093E-1,1.054499969E2,1.799999952E0,5.440000153E1
6.122060976E2,5.230881833E1,4.951121667E0,1.284131527E0,6.773744226E-1,1.087799988E2,1.799999952E0,5.470000076E1
6.132060976E2,5.230880833E1,4.951131667E0,1.284122956E0,7.175228000E-1,1.328699951E2,1.799999952E0,5.440000153E1
6.142060976E2,5.230879500E1,4.951138333E0,1.284107749E0,8.086286187E-1,1.308800049E2,1.899999976E0,5.450000000E1
6.152060976E2,5.230877833E1,4.951145000E0,1.184087795E0,9.141466618E-1,1.491900024E2,1.899999976E0,5.479999924E1
6.162060976E2,5.230875500E1,4.951143333E0,1.184053623E0,1.054151058E0,1.614900055E2,2.000000000E0,5.509999847E1
6.172060976E2,5.230873500E1,4.951146667E0,1.184027032E0,1.209597230E0,1.630800018E2,2.000000000E0,5.450000000E1
6.182060976E2,5.230871333E1,4.951150000E0,1.183998068E0,1.357837200E0,1.601999969E2,1.899999976E0,5.450000000E1
6.192060976E2,5.230869833E1,4.951155000E0,1.283979543E0,1.484458923E0,1.568500061E2,1.899999976E0,5.440000153E1
6.202060976E2,5.230868333E1,4.951153333E0,1.383957237E0,1.595124125E0,1.674499969E2,2.000000000E0,5.459999847E1
6.212060976E2,5.230867000E1,4.951150000E0,1.583936360E0,1.696009755E0,1.674100037E2,1.899999976E0,5.450000000E1
6.222060976E2,5.230866000E1,4.951153333E0,1.583924010E0,1.760349989E0,1.623600006E2,1.899999976E0,5.440000153E1
6.232060976E2,5.230864833E1,4.951151667E0,1.683906451E0,1.772188663E0,1.649400024E2,1.899999976E0,5.459999847E1
6.242060976E2,5.230863667E1,4.951155000E0,1.883891727E0,1.763438344E0,1.561900024E2,2.000000000E0,5.470000076E1
6.252060976E2,5.230862833E1,4.951161667E0,2.083883640E0,1.694465518E0,1.590000000E2,2.000000000E0,5.450000000E1
6.262060976E2,5.230862167E1,4.951171667E0,2.283879816E0,1.570417523E0,1.609499969E2,1.899999976E0,4.850000000E1
6.272060976E2,5.230861500E1,4.951175000E0,2.383872212E0,1.396441340E0,1.781199951E2,1.899999976E0,4.850000000E1
6.282060976E2,5.230860500E1,4.951176667E0,2.483858917E0,1.230186105E0,1.710399933E2,1.899999976E0,4.870000076E1
6.292060976E2,5.230859500E1,4.951181667E0,2.683847511E0,1.111285329E0,1.661799927E2,1.799999952E0,4.879999924E1
6.302060976E2,5.230858500E1,4.951186667E0,2.683836105E0,1.038194776E0,1.527100067E2,1.799999952E0,4.859999847E1
6.312060976E2,5.230857500E1,4.951200000E0,2.683829424E0,9.959874749E-1,1.373800049E2,1.799999952E0,4.850000000E1
6.322060976E2,5.230856333E1,4.951216667E0,2.683822259E0,1.017605782E0,1.409900055E2,1.799999952E0,4.870000076E1
6.332060976E2,5.230855000E1,4.951233333E0,2.583812721E0,1.106652737E0,1.390599976E2,1.799999952E0,4.850000000E1
6.342060976E2,5.230853667E1,4.951246667E0,2.583801293E0,1.174596071E0,1.545500031E2,1.799999952E0,4.840000153E1
6.352060976E2,5.230852000E1,4.951258333E0,2.483784173E0,1.277540565E0,1.568300018E2,1.799999952E0,4.840000153E1
6.362060976E2,5.230850500E1,4.951265000E0,2.383766592E0,1.377911329E0,1.631300049E2,1.799999952E0,4.840000153E1
6.372060976E2,5.230849000E1,4.951273333E0,2.383749955E0,1.501444697E0,1.565399933E2,1.700000048E0,4.859999847E1
6.382060976E2,5.230847833E1,4.951281667E0,2.283738066E0,1.597697735E0,1.446300049E2,1.700000048E0,4.900000000E1
6.392060976E2,5.230846833E1,4.951290000E0,2.183728550E0,1.645052195E0,1.587700043E2,1.700000048E0,4.890000153E1
6.402060976E2,5.230846000E1,4.951293333E0,2.283718572E0,1.620860219E0,1.560700073E2,1.700000048E0,4.929999924E1
6.412060976E2,5.230845333E1,4.951296667E0,2.383710968E0,1.523577809E0,1.535399933E2,1.799999952E0,4.920000076E1
6.422060976E2,5.230844667E1,4.951303333E0,2.483705254E0,1.408280015E0,1.605899963E2,1.799999952E0,4.979999924E1
6.432060976E2,5.230843833E1,4.951316667E0,2.583700946E0,1.282173038E0,1.475399933E2,1.799999952E0,4.879999924E1
6.442060976E2,5.230842667E1,4.951326667E0,2.783690001E0,1.215773940E0,1.485200043E2,1.799999952E0,4.900000000E1
6.452060976E2,5.230841500E1,4.951343333E0,2.883682835E0,1.199302793E0,1.473300018E2,1.799999952E0,4.909999847E1
6.462060976E2,5.230840000E1,4.951361667E0,2.983671867E0,1.204964757E0,1.506300049E2,1.799999952E0,4.879999924E1
6.472060976E2,5.230838833E1,4.951375000E0,2.983662812E0,1.213714957E0,1.506600037E2,1.799999952E0,4.920000076E1
6.482060976E2,5.230837333E1,4.951388333E0,2.983649009E0,1.284231901E0,1.614499969E2,1.799999952E0,4.890000153E1
6.492060976E2,5.230836000E1,4.951400000E0,2.983636636E0,1.332101107E0,1.535800018E2,1.700000048E0,4.879999924E1
6.502060976E2,5.230835167E1,4.951410000E0,2.883630437E0,1.383573294E0,1.461100006E2,1.700000048E0,4.879999924E1
6.512060976E2,5.230834833E1,4.951418333E0,2.883630415E0,1.444825292E0,1.466499939E2,1.700000048E0,4.870000076E1
6.522060976E2,5.230834500E1,4.951426667E0,2.883630392E0,1.469531894E0,1.573200073E2,1.700000048E0,4.900000000E1
6.532060976E2,5.230834000E1,4.951435000E0,2.883627995E0,1.471590877E0,1.449900055E2,1.700000048E0,4.879999924E1
6.542060976E2,5.230833500E1,4.951445000E0,2.883626544E0,1.444310546E0,1.479100037E2,1.799999952E0,4.900000000E1
6.552060976E2,5.230832500E1,4.951455000E0,2.883617972E0,1.391294122E0,1.478999939E2,1.799999952E0,4.890000153E1
6.562060976E2,5.230831000E1,4.951460000E0,3.083599445E0,1.334159970E0,1.530700073E2,1.700000048E0,4.929999924E1
6.572060976E2,5.230830167E1,4.951471667E0,2.983594191E0,1.262613654E0,1.443699951E2,1.700000048E0,4.890000153E1
6.582060976E2,5.230829167E1,4.951481667E0,2.883585619E0,1.164816380E0,1.463300018E2,1.700000048E0,4.890000153E1
6.592060976E2,5.230828167E1,4.951496667E0,2.983579882E0,1.144227505E0,1.395800018E2,1.799999952E0,4.909999847E1
6.602060976E2,5.230827167E1,4.951516667E0,2.983576978E0,1.188493609E0,1.430899963E2,1.799999952E0,4.870000076E1
6.612060976E2,5.230826167E1,4.951530000E0,2.883570296E0,1.251289725E0,1.516499939E2,1.799999952E0,4.929999924E1
6.622060976E2,5.230825000E1,4.951540000E0,2.883559350E0,1.336218834E0,1.540099945E2,1.700000048E0,4.900000000E1
6.632060976E2,5.230823500E1,4.951551667E0,2.783544602E0,1.427324772E0,1.532599945E2,1.700000048E0,4.920000076E1
6.642060976E2,5.230821833E1,4.951556667E0,2.583523701E0,1.512768626E0,1.687700043E2,1.700000048E0,4.890000153E1
6.652060976E2,5.230820667E1,4.951563333E0,2.383510865E0,1.533872247E0,1.602200012E2,1.700000048E0,4.929999924E1
6.662060976E2,5.230819500E1,4.951570000E0,2.083498030E0,1.529754400E0,1.543000031E2,1.700000048E0,4.890000153E1
6.672060976E2,5.230818833E1,4.951575000E0,1.883491370E0,1.506077170E0,1.370200043E2,1.799999952E0,4.929999924E1
6.682060976E2,5.230818000E1,4.951583333E0,1.683484226E0,1.457693338E0,1.438999939E2,1.799999952E0,4.890000153E1
6.692060976E2,5.230817167E1,4.951591667E0,1.583477082E0,1.380485058E0,1.450700073E2,1.799999952E0,4.929999924E1
6.702060976E2,5.230815833E1,4.951598333E0,1.383461873E0,1.271878600E0,1.612100067E2,1.799999952E0,4.920000076E1
6.712060976E2,5.230814833E1,4.951603333E0,1.183450466E0,1.185405254E0,1.581499939E2,1.700000048E0,4.920000076E1
6.722060976E2,5.230814000E1,4.951611667E0,1.183443322E0,1.103049755E0,1.515800018E2,1.700000048E0,4.929999924E1
6.732060976E2,5.230812833E1,4.951623333E0,1.283433321E0,1.036135793E0,1.499400024E2,1.700000048E0,4.929999924E1
6.742060976E2,5.230811667E1,4.951633333E0,1.283422374E0,1.014517546E0,1.606900024E2,1.799999952E0,4.950000000E1
6.752060976E2,5.230810167E1,4.951646667E0,1.183408571E0,1.061357260E0,1.561900024E2,1.899999976E0,4.979999924E1
6.762060976E2,5.230808833E1,4.951658333E0,1.183396195E0,1.133418322E0,1.564499969E2,1.899999976E0,4.929999924E1
6.772060976E2,5.230807667E1,4.951673333E0,1.183388083E0,1.234303832E0,1.445099945E2,1.899999976E0,4.959999847E1
6.782060976E2,5.230806333E1,4.951688333E0,1.083377597E0,1.354748845E0,1.487700043E2,2.000000000E0,4.929999924E1
6.792060976E2,5.230805333E1,4.951698333E0,1.083369024E0,1.452031374E0,1.484299927E2,1.899999976E0,4.950000000E1
6.802060976E2,5.230804500E1,4.951708333E0,1.083362825E0,1.520489454E0,1.461699982E2,1.799999952E0,4.959999847E1
6.812060976E2,5.230803667E1,4.951715000E0,1.083354736E0,1.532328010E0,1.504799957E2,1.899999976E0,5.009999847E1
6.822060976E2,5.230803167E1,4.951723333E0,1.183352339E0,1.529239774E0,1.288999939E2,1.899999976E0,5.070000076E1
6.832060976E2,5.230802500E1,4.951733333E0,1.283348513E0,1.506077170E0,1.160599976E2,1.899999976E0,5.059999847E1
6.842060976E2,5.230802167E1,4.951741667E0,1.283348489E0,1.402103305E0,1.004199982E2,1.799999952E0,5.020000076E1
6.852060976E2,5.230801667E1,4.951751667E0,1.383347037E0,1.283202529E0,1.153899994E2,1.799999952E0,5.040000153E1
6.862060976E2,5.230801000E1,4.951761667E0,1.483343211E0,1.176140308E0,1.290899963E2,1.799999952E0,5.050000000E1
6.872060976E2,5.230799500E1,4.951770000E0,1.483326572E0,1.106138110E0,1.443099976E2,1.799999952E0,5.070000076E1
6.882060976E2,5.230798500E1,4.951783333E0,1.483319888E0,1.051062822E0,1.463200073E2,1.799999952E0,4.979999924E1
6.892060976E2,5.230796833E1,4.951785000E0,1.483297097E0,1.073195815E0,1.630099945E2,1.899999976E0,5.000000000E1
6.902060976E2,5.230795167E1,4.951788333E0,1.583275250E0,1.099446654E0,1.573000031E2,1.899999976E0,4.959999847E1
6.912060976E2,5.230794333E1,4.951805000E0,1.583272829E0,1.109741092E0,1.379100037E2,1.799999952E0,4.959999847E1
6.922060976E2,5.230793833E1,4.951823333E0,1.483276100E0,1.102535009E0,1.066200027E2,1.799999952E0,4.990000153E1
6.932060976E2,5.230793667E1,4.951835000E0,1.383280339E0,1.126212239E0,7.434999847E1,1.799999952E0,5.070000076E1
