"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.986368511E2,-1.200350165E0,-1.509448051E0,6.687141895E0
3.986468530E2,-1.916284323E0,-1.300532103E0,7.742105961E0
3.986568400E2,-2.293798923E0,-9.260717034E-1,8.636412621E0
3.986668703E2,-2.266309977E0,-7.629706860E-1,9.122050285E0
3.986768290E2,-1.799609065E0,-9.566149712E-1,9.018203735E0
3.986868592E2,-1.019534111E0,-1.165530920E0,8.314486504E0
3.986968486E2,-1.783726513E-1,-1.137431145E0,7.301061630E0
3.987068484E2,4.850270152E-1,-1.005484223E0,6.214332104E0
3.987168376E2,7.574729323E-1,-8.552113175E-1,5.405546665E0
3.987268680E2,4.465425014E-1,-6.847799420E-1,5.085453033E0
3.987368265E2,-2.235766798E-1,-6.517932415E-1,4.944954395E0
3.987468570E2,-8.680394888E-1,-4.514294267E-1,4.729929447E0
3.987568462E2,-1.400103092E0,-9.773843922E-3,4.396397114E0
3.987668462E2,-1.961488247E0,5.516113043E-1,4.084856033E0
3.987768352E2,-2.594344616E0,9.822713137E-1,3.938248158E0
3.987868656E2,-3.181997061E0,1.273043156E0,3.905872345E0
3.987968241E2,-3.636480808E0,1.523497939E0,3.871052980E0
3.988068567E2,-3.969402313E0,1.606575608E0,3.754377842E0
3.988168435E2,-4.218024731E0,1.522887111E0,3.510031700E0
3.988268760E2,-4.367075443E0,1.379333735E0,3.172223330E0
3.988368327E2,-4.401284218E0,1.261436701E0,2.728734970E0
3.988468653E2,-4.198476791E0,1.127046347E0,1.920560360E0
3.988568523E2,-3.867998838E0,1.053131700E0,1.353066564E0
3.988668520E2,-3.445280075E0,9.773843884E-1,8.020660877E-1
3.988768413E2,-3.034167767E0,9.902125597E-1,2.339613885E-1
3.988868715E2,-2.664594173E0,1.089172721E0,-2.981022298E-1
3.988968303E2,-2.343889952E0,1.322523236E0,-7.556403279E-1
3.989068604E2,-2.098932981E0,1.581530094E0,-1.160643935E0
3.989168499E2,-1.915062547E0,1.847256541E0,-1.533882618E0
3.989268496E2,-1.753794074E0,2.181399822E0,-1.957823157E0
3.989368388E2,-1.551597714E0,2.485610723E0,-2.553416729E0
3.989468714E2,-1.204015374E0,2.725069761E0,-3.280957222E0
3.989568278E2,-6.896668673E-1,2.868012428E0,-3.971235037E0
3.989668626E2,4.276056774E-3,3.214983702E0,-4.479475021E0
3.989768472E2,8.203920126E-1,3.392134666E0,-4.754974842E0
3.989868474E2,1.602910399E0,3.685961008E0,-4.935180187E0
3.989968364E2,2.244929790E0,3.720780134E0,-5.108055115E0
3.990068668E2,2.926655293E0,3.464216709E0,-5.241834641E0
3.990168253E2,3.782477617E0,2.952311754E0,-5.211291313E0
3.990268558E2,4.722599030E0,2.164906502E0,-4.915021896E0
3.990368450E2,5.556430340E0,1.227228284E0,-4.689001560E0
3.990468446E2,6.093380928E0,3.848451078E-1,-4.995656013E0
3.990568339E2,6.403700352E0,-1.172861308E-1,-5.545434475E0
3.990668638E2,6.500827789E0,-2.431243658E-1,-5.899125576E0
3.990768536E2,6.342002869E0,-1.857030392E-1,-6.043900967E0
3.990868530E2,6.025574684E0,-4.948008433E-2,-6.103765488E0
3.990968425E2,5.655390263E0,1.386664063E-1,-6.105597973E0
3.991068727E2,5.316971302E0,3.005456924E-1,-6.047565937E0
3.991168314E2,5.055520535E0,2.498438805E-1,-5.906455994E0
3.991268620E2,4.831333160E0,7.513642311E-2,-5.682879448E0
3.991368511E2,4.516737461E0,-1.740965992E-1,-5.153870106E0
3.991468530E2,4.278500080E0,-3.439171314E-1,-4.738481522E0
3.991568400E2,4.032932281E0,-4.288274050E-1,-4.362188816E0
3.991668726E2,3.803857803E0,-5.186246037E-1,-4.022547722E0
3.991768290E2,3.564398766E0,-6.688974500E-1,-3.704897642E0
3.991868594E2,3.251024723E0,-6.768386960E-1,-3.430619240E0
3.991968486E2,2.756223917E0,-4.532620013E-1,-3.249192238E0
3.992068486E2,2.149024010E0,-5.192354694E-2,-3.102584600E0
3.992168376E2,1.552819490E0,4.569272101E-1,-2.930931330E0
3.992268687E2,9.700540304E-1,8.564330935E-1,-2.782491207E0
3.992368266E2,3.897320330E-1,9.621127844E-1,-2.693304777E0
3.992468579E2,-1.692096740E-1,8.894197941E-1,-2.607172966E0
3.992568462E2,-6.432411075E-1,8.203920126E-1,-2.434298038E0
3.992668462E2,-1.053131700E0,7.782423496E-1,-2.149024010E0
3.992768352E2,-1.401324868E0,6.994407177E-1,-1.658499122E0
3.992868677E2,-1.656055689E0,5.503895879E-1,-8.491026759E-1
3.992968240E2,-1.792889476E0,2.571742535E-1,2.235766798E-1
3.993068545E2,-1.819767594E0,-7.513642311E-2,1.370781660E0
3.993168438E2,-1.742798567E0,-3.775147200E-1,2.479501963E0
3.993268746E2,-1.590693116E0,-5.980370641E-1,3.385415077E0
3.993368327E2,-1.392161846E0,-7.391469479E-1,3.990782738E0
3.993468653E2,-1.161254883E0,-7.861835957E-1,4.334699631E0
3.993568523E2,-9.676105380E-1,-8.106181622E-1,4.454429150E0
3.993668869E2,-8.881980777E-1,-7.635815740E-1,4.461148739E0
3.993768413E2,-9.767735004E-1,-7.354817390E-1,4.659679890E0
3.993868740E2,-1.336573124E0,-7.495316267E-1,5.343238354E0
3.993968303E2,-2.001194477E0,-8.057312369E-1,6.406143665E0
3.994068650E2,-2.842966795E0,-8.142833710E-1,7.650476456E0
3.994168499E2,-3.480710268E0,-8.649851680E-1,8.995601654E0
3.994268496E2,-3.392134666E0,-1.334740520E0,1.047267342E1
3.994368389E2,-2.809369326E0,-1.667662144E0,1.039692688E1
3.994468680E2,-1.892460585E0,-1.747074604E0,9.336464882E0
3.994568272E2,-7.385360599E-1,-1.563204169E0,7.724390984E0
3.994668579E2,3.097086847E-1,-1.221119642E0,6.250984192E0
3.994768468E2,8.881980777E-1,-8.582656980E-1,5.438533306E0
3.994868468E2,8.729264140E-1,-6.866125464E-1,5.283984184E0
3.994968358E2,3.371976018E-1,-7.513642311E-1,5.379890442E0
3.995068663E2,-4.135557711E-1,-7.544185519E-1,5.442809105E0
3.995168247E2,-1.088561893E0,-4.361577928E-1,5.453194141E0
3.995268552E2,-1.663386106E0,6.047565863E-2,5.466632843E0
3.995368443E2,-2.164295673E0,4.612032473E-1,5.495343685E0
3.995468450E2,-2.577851295E0,7.018841505E-1,5.408600807E0
3.995568340E2,-2.885727406E0,8.417723179E-1,5.133711338E0
3.995668644E2,-3.148399591E0,8.265006542E-1,4.769024849E0
3.995768533E2,-3.326772213E0,6.267477274E-1,4.373795033E0
3.995868555E2,-3.340821981E0,3.903428912E-1,4.013384819E0
3.995968425E2,-3.214983702E0,2.260201424E-1,3.695123911E0
3.996068751E2,-3.037832975E0,2.064724565E-1,3.301726580E0
3.996168315E2,-2.846632004E0,3.536909819E-1,2.747061014E0
3.996268638E2,-2.651155233E0,6.597344875E-1,2.064724445E0
3.996368511E2,-2.467284679E0,1.022588372E0,1.284649611E0
3.996468508E2,-2.280970812E0,1.288314819E0,4.563163519E-1
3.996568400E2,-2.037846565E0,1.436755061E0,-2.742784917E-1
3.996668703E2,-1.734246373E0,1.484402537E0,-9.181304574E-1
3.996768290E2,-1.379333735E0,1.545489073E0,-1.510058880E0
3.996868592E2,-9.841039181E-1,1.623068929E0,-2.014633656E0
3.996968484E2,-5.644394755E-1,1.758070230E0,-2.426356792E0
3.997068484E2,-1.111774743E-1,1.971873045E0,-2.832582235E0
3.997168376E2,6.994407177E-1,2.103819847E0,-3.525303364E0
3.997268702E2,1.375668526E0,2.035403013E0,-3.985895634E0
3.997368268E2,2.036013842E0,1.963931799E0,-4.535674572E0
3.997468573E2,2.537534237E0,1.891238809E0,-5.246721745E0
3.997568462E2,2.916881561E0,1.913840771E0,-5.933945179E0
3.997668462E2,3.262631178E0,2.116037130E0,-6.387817860E0
3.997768351E2,3.663969755E0,2.203390837E0,-6.572909832E0
3.997868656E2,4.118453503E0,1.966986060E0,-6.547253609E0
3.997968241E2,4.489248753E0,1.315192819E0,-6.566190720E0
3.998068546E2,4.756807804E0,4.954117239E-1,-6.720739365E0
3.998168437E2,4.910745621E0,-3.176499158E-2,-6.863681793E0
3.998268740E2,4.899139404E0,-1.973094791E-1,-6.878342628E0
3.998368327E2,4.786128998E0,-3.848451003E-2,-6.841079712E0
3.998468629E2,4.597372055E0,2.302961946E-1,-6.832527637E0
3.998568521E2,4.304156303E0,4.233296216E-1,-6.779993534E0
3.998668520E2,3.954741478E0,5.424483418E-1,-6.622390270E0
3.998768413E2,3.607159376E0,6.444628239E-1,-6.338337898E0
3.998868718E2,3.301726580E0,7.348709106E-1,-5.970596790E0
3.998968303E2,3.095865011E0,7.990117669E-1,-5.544823647E0
3.999068628E2,3.009732962E0,7.428121567E-1,-5.094005108E0
3.999168499E2,3.032945871E0,5.357288122E-1,-4.696942806E0
3.999268517E2,3.076928139E0,2.388483137E-1,-4.382957935E0
3.999368388E2,3.066543579E0,3.848451003E-2,-4.092186451E0
3.999468715E2,3.028669834E0,-5.436700583E-2,-3.819740295E0
3.999568278E2,2.946202993E0,-8.857546002E-2,-3.651141644E0
3.999668604E2,2.798373699E0,-8.674286306E-2,-3.648698092E0
3.999768474E2,2.549751520E0,-1.050688252E-1,-3.780644894E0
3.999868472E2,2.177734613E0,-1.142318025E-1,-3.950465441E0
3.999968363E2,1.692096710E0,-9.468411654E-2,-3.962682962E0
4.000068668E2,6.860016584E-1,-1.637118906E-1,-3.404351950E0
4.000168253E2,-2.205223590E-1,-2.070833147E-1,-2.689028740E0
4.000268558E2,-1.219897866E0,-8.063421398E-2,-1.707979202E0
4.000368450E2,-2.112371922E0,1.527163088E-1,-5.271766782E-1
4.000468446E2,-2.792876005E0,4.343251884E-1,5.381723046E-1
4.000568339E2,-3.200323105E0,4.996877611E-1,1.342681766E0
4.000668646E2,-3.290120125E0,2.968805134E-1,1.925447226E0
4.000768533E2,-3.052493572E0,-8.735372871E-2,2.364048481E0
4.000868539E2,-2.548529863E0,-5.064072609E-1,2.715296030E0
4.000968425E2,-1.896125674E0,-8.399397135E-1,3.108693123E0
4.001068730E2,-1.200350165E0,-1.064738154E0,3.567453146E0
4.001168315E2,-5.931501389E-1,-1.186911225E0,4.047593117E0
4.001268620E2,-2.730567753E-1,-1.303586483E0,4.696942806E0
4.001368511E2,-3.237585723E-1,-1.279151797E0,5.659055710E0
4.001468511E2,-7.831292152E-1,-9.975429177E-1,6.802595139E0
4.001568401E2,-1.610240817E0,-5.479460955E-1,7.936361313E0
4.001668705E2,-2.567466736E0,-1.618792862E-1,8.921075821E0
4.001768290E2,-3.200933933E0,-1.814269722E-1,9.592416763E0
4.001868592E2,-3.308446169E0,-4.269948006E-1,9.627846718E0
4.001968486E2,-2.889392614E0,-6.524040699E-1,8.846550941E0
4.002068484E2,-2.149024010E0,-7.342600226E-1,7.652919769E0
4.002168376E2,-1.392161846E0,-8.069530129E-1,6.698748112E0
4.002268680E2,-8.808676600E-1,-7.757988572E-1,6.233880043E0
4.002368266E2,-7.678576112E-1,-7.544185519E-1,6.097045898E0
4.002468570E2,-1.000597239E0,-8.546004891E-1,6.023742199E0
4.002568462E2,-1.339016676E0,-9.083566070E-1,5.907677650E0
4.002668462E2,-1.592525721E0,-7.367035151E-1,5.786726475E0
4.002768352E2,-1.770287514E0,-4.477642179E-1,5.695096493E0
4.002868656E2,-1.925447226E0,-2.290744632E-1,5.632788658E0
4.002968241E2,-2.119091511E0,-7.635815442E-2,5.487402439E0
4.003068567E2,-2.240653753E0,2.138028294E-2,5.254662991E0
4.003168437E2,-2.392148256E0,7.208210230E-2,4.925406456E0
4.003268761E2,-2.554638386E0,8.857546002E-2,4.547891617E0
4.003368327E2,-2.700024366E0,1.185078546E-1,4.158770561E0
4.003468653E2,-2.830138683E0,1.734857261E-1,3.764762402E0
4.003568523E2,-2.946202993E0,2.364048511E-1,3.350595951E0
4.003668545E2,-3.053104401E0,3.769038618E-1,2.896112204E0
4.003768413E2,-3.128851891E0,6.206390858E-1,2.395813465E0
4.003868715E2,-3.177721024E0,9.144652486E-1,1.849089146E0
4.003968303E2,-3.177110195E0,1.139263630E0,1.260215044E0
4.004068604E2,-3.099530220E0,1.342070937E0,6.841690540E-1
4.004168496E2,-2.938872576E0,1.563204169E0,1.527163088E-1
4.004268496E2,-2.719572067E0,1.855197787E0,-3.707951903E-1
4.004368389E2,-2.458732605E0,2.277305603E0,-9.596692920E-1
4.004468680E2,-2.127643585E0,2.794708490E0,-1.587638736E0
4.004568274E2,-1.690875053E0,3.391523838E0,-2.202780008E0
4.004668616E2,-1.123992085E0,3.939470053E0,-2.783102036E0
4.004768468E2,-4.233296216E-1,4.280943871E0,-3.305391788E0
4.004868487E2,4.080579877E-1,4.384180069E0,-3.667024136E0
4.004968358E2,1.271821499E0,4.426329613E0,-3.891211510E0
4.005068662E2,2.024407387E0,4.656625748E0,-4.186870575E0
4.005168250E2,2.627942324E0,5.140430927E0,-4.639521599E0
4.005268552E2,3.215594769E0,5.412877083E0,-4.693277836E0
4.005368444E2,3.833790302E0,5.153870106E0,-4.494135380E0
4.005468446E2,4.373795033E0,4.196033478E0,-4.253454685E0
4.005568339E2,4.726875305E0,2.883283854E0,-4.261395931E0
4.005668641E2,4.919908524E0,1.841147900E0,-4.575380802E0
4.005768533E2,5.118439674E0,1.263880134E0,-4.781853199E0
4.005868533E2,5.421429157E0,9.388998747E-1,-4.422664165E0
4.005968425E2,5.519778252E0,8.521569967E-1,-3.992615223E0
4.006068726E2,5.531384945E0,8.155050874E-1,-3.685349941E0
4.006168315E2,5.466022015E0,9.633345008E-1,-3.538742304E0
4.006268616E2,5.316971302E0,1.308473349E0,-3.485597134E0
4.006368511E2,5.043914318E0,1.703703165E0,-3.475212336E0
4.006468508E2,4.651127815E0,2.017076969E0,-3.388469458E0
4.006568400E2,4.226576805E0,2.067167997E0,-3.123964787E0
4.006668724E2,3.861890078E0,1.837482691E0,-2.729345798E0
4.006768290E2,3.604715824E0,1.475239515E0,-2.343889952E0
4.006868613E2,3.464827776E0,1.040303469E0,-2.086715698E0
4.006968486E2,3.457497358E0,6.194173694E-1,-1.941329718E0
4.007068483E2,3.562566042E0,3.023782969E-1,-1.806939363E0
4.007168376E2,3.685961008E0,8.918632567E-2,-1.653612256E0
4.007268678E2,3.711617231E0,8.552113548E-3,-1.540602207E0
4.007368265E2,3.576005220E0,-9.590584040E-2,-1.471574426E0
4.007468570E2,3.307224512E0,-3.054326177E-1,-1.417818189E0
4.007568462E2,3.012787342E0,-5.290092826E-1,-1.373225093E0
4.007668460E2,2.747671843E0,-6.481280327E-1,-1.339627504E0
4.007768351E2,2.473393440E0,-7.568620443E-1,-1.356731653E0
4.007868662E2,2.159408569E0,-8.833111525E-1,-1.333518863E0
4.007968241E2,1.738522530E0,-9.547823668E-1,-1.122770309E0
4.008068545E2,1.155757070E0,-1.047633886E0,-6.212499738E-1
4.008168437E2,4.434881806E-1,-1.269377947E0,2.028072625E-1
4.008268740E2,-2.785545588E-1,-1.472185254E0,1.228450060E0
4.008368327E2,-8.625417352E-1,-1.491732955E0,2.193006277E0
4.008468635E2,-1.246165156E0,-1.416596532E0,2.919935942E0
4.008568521E2,-1.424537778E0,-1.304197311E0,3.437949657E0
4.008668523E2,-1.458135366E0,-1.180802464E0,3.852727175E0
4.008768413E2,-1.467298269E0,-1.073290229E0,4.522235394E0
4.008868739E2,-1.659109950E0,-1.172861218E0,5.148983002E0
4.008968302E2,-2.072665691E0,-1.331686258E0,5.879578114E0
4.009068606E2,-2.552195072E0,-1.458135366E0,6.601620674E0
4.009168499E2,-2.922379255E0,-1.446528912E0,7.282735348E0
4.009268496E2,-3.140458107E0,-1.264491081E0,7.923532963E0
4.009368389E2,-3.281568050E0,-1.232115149E0,8.126951218E0
4.009468693E2,-3.432451725E0,-1.359786034E0,7.692015171E0
4.009568278E2,-3.497203588E0,-1.341460109E0,6.953479290E0
4.009668583E2,-3.450166941E0,-1.253495455E0,6.143471718E0
4.009768472E2,-3.409849882E0,-9.810495973E-1,5.447696209E0
4.009868474E2,-3.462384224E0,-5.839871764E-1,5.068959713E0
4.009968364E2,-3.561344385E0,-2.840523422E-1,4.998710155E0
4.010068668E2,-3.624874353E0,-1.551597714E-1,5.020090580E0
4.010168253E2,-3.644422054E0,-2.718350291E-1,4.939456463E0
4.010268558E2,-3.613267899E0,-5.491678715E-1,4.720766544E0
4.010368450E2,-3.478266716E0,-8.851437569E-1,4.463592529E0
4.010468450E2,-3.208875179E0,-1.210734963E0,4.297437191E0
4.010568339E2,-2.860682011E0,-1.444696307E0,4.202142239E0
4.010668643E2,-2.504547596E0,-1.595579982E0,4.112955570E0
4.010768536E2,-2.178345442E0,-1.604743004E0,3.949854612E0
4.010868555E2,-1.888795376E0,-1.505782843E0,3.670078278E0
4.010968425E2,-1.651779652E0,-1.324966669E0,3.310889721E0
4.011068751E2,-1.472185254E0,-1.089783549E0,2.945592165E0
4.011168315E2,-1.348179579E0,-8.503243923E-1,2.604118586E0
4.011268620E2,-1.261436701E0,-6.432411075E-1,2.248594999E0
4.011368509E2,-1.199128509E0,-4.147774875E-1,1.842369556E0
4.011468509E2,-1.161254883E0,-6.291911751E-2,1.357953429E0
4.011568400E2,-1.120326877E0,3.793473244E-1,7.922922373E-1
4.011668703E2,-9.767735004E-1,9.669997096E-1,-1.123992056E-1
4.011768290E2,-8.197811842E-1,1.258382440E0,-7.079927921E-1
4.011868594E2,-6.279694438E-1,1.433700681E0,-1.300532103E0
4.011968486E2,-3.469714522E-1,1.486235142E0,-1.930945039E0
4.012068486E2,5.986479297E-2,1.545489073E0,-2.615114212E0
4.012168376E2,5.778785348E-1,1.717142224E0,-3.243083477E0
4.012268702E2,1.134376764E0,1.944384098E0,-3.785531998E0
4.012368266E2,1.637729764E0,2.145358801E0,-4.353636742E0
4.012468594E2,2.052507162E0,2.232712507E0,-4.990768909E0
4.012568462E2,2.393980980E0,2.134974003E0,-5.547267437E0
4.012668460E2,2.769663095E0,1.856419444E0,-5.848423958E0
4.012768352E2,3.273626804E0,1.465465665E0,-5.969375134E0
4.012868656E2,3.874107361E0,9.492846131E-1,-6.068946362E0
4.012968241E2,4.476420403E0,3.164281845E-1,-6.098878384E0
4.013068548E2,4.987103939E0,-3.677408695E-1,-6.156300068E0
4.013168437E2,5.350568771E0,-8.881980777E-1,-6.443406582E0
4.013268740E2,5.500841618E0,-1.221730471E0,-6.764721870E0
4.013368327E2,5.447085381E0,-1.384220600E0,-6.938207626E0
4.013468631E2,5.238169670E0,-1.352455616E0,-7.028004646E0
4.013568523E2,4.841106892E0,-1.136820197E0,-7.131240845E0
4.013668846E2,4.274224281E0,-7.635815740E-1,-7.167892933E0
4.013768413E2,3.648087263E0,-2.755002379E-1,-7.043276310E0
4.013868717E2,3.048828363E0,1.924225539E-1,-6.709133148E0
4.013968303E2,2.539977789E0,6.310238242E-1,-6.207612514E0
4.014068607E2,2.191173553E0,1.010982037E0,-5.666386127E0
4.014168499E2,2.010357618E0,1.216843605E0,-5.173417568E0
4.014268520E2,1.926669002E0,1.187522054E0,-4.771468639E0
4.014368389E2,1.863749862E0,9.804387093E-1,-4.463592529E0
4.014468705E2,1.803885102E0,6.786713004E-1,-4.207639694E0
4.014568272E2,1.609019041E0,6.084218025E-1,-3.934582949E0
4.014668598E2,1.342681766E0,6.267477274E-1,-3.850283623E0
4.014768469E2,1.016479731E0,6.664539576E-1,-3.846007586E0
4.014868469E2,7.159340382E-1,7.134906054E-1,-3.846618414E0
4.014968358E2,4.135557711E-1,7.684684992E-1,-3.846618414E0
4.015068662E2,6.536258012E-2,7.959573865E-1,-3.841120720E0
4.015168250E2,-3.182607889E-1,8.026769161E-1,-3.709173679E0
4.015268554E2,-7.715228200E-1,9.065240026E-1,-3.341432810E0
4.015368444E2,-1.241278172E0,1.082453251E0,-2.673757076E0
4.015468469E2,-1.631621122E0,1.118494272E0,-1.681712031E0
4.015568339E2,-1.916895151E0,9.572258592E-1,-5.051855445E-1
4.015668641E2,-2.101987362E0,6.768386960E-1,6.591235995E-1
4.015768536E2,-2.175291061E0,3.390302062E-1,1.733635545E0
4.015868530E2,-2.139860868E0,4.337143153E-2,2.670702934E0
4.015968426E2,-1.963320851E0,-1.814269722E-1,3.420845270E0
4.016068730E2,-1.673159957E0,-3.579670191E-1,3.905872345E0
4.016168314E2,-1.388496757E0,-3.995058835E-1,4.172820568E0
4.016268619E2,-1.346346974E0,-4.373795092E-1,4.462981701E0
4.016368511E2,-1.728137732E0,-6.017022729E-1,5.150204659E0
4.016468530E2,-2.447126150E0,-7.544185519E-1,6.257092476E0
4.016568401E2,-3.178331852E0,-6.988298297E-1,7.560678959E0
4.016668706E2,-3.754988670E0,-4.948008358E-1,8.801346779E0
4.016768290E2,-3.985284805E0,-4.263839424E-1,9.602190971E0
4.016868592E2,-3.714671612E0,-5.937610269E-1,9.808663368E0
4.016968484E2,-3.015230894E0,-7.904596329E-1,9.458637238E0
4.017068483E2,-2.069611549E0,-9.230173826E-1,8.542950630E0
4.017168376E2,-1.075733662E0,-1.089783549E0,7.282124519E0
4.017268680E2,-3.390302062E-1,-1.203404546E0,6.131254673E0
4.017368266E2,-1.673770845E-1,-1.237002134E0,5.515502453E0
4.017468570E2,-8.949176073E-1,-1.139874578E0,5.429981232E0
4.017568463E2,-1.514945865E0,-7.953465581E-1,5.423261642E0
4.017668462E2,-2.133752346E0,-2.406809032E-1,5.324912548E0
4.017768352E2,-2.815477848E0,2.901609838E-1,5.194797993E0
4.017868656E2,-3.458108187E0,6.334672570E-1,5.052466393E0
4.017968241E2,-4.024991035E0,9.663888216E-1,4.839885235E0
4.018068546E2,-4.554000378E0,1.216843605E0,4.564995766E0
4.018168437E2,-5.009095192E0,1.306029916E0,4.309654236E0
4.018268739E2,-5.302921295E0,1.188132882E0,4.039651871E0
4.018368327E2,-5.328577518E0,8.827002645E-1,3.747047424E0
4.018468672E2,-5.024366856E0,4.098905921E-1,3.417180300E0
4.018568521E2,-4.404949188E0,1.404990070E-2,3.052493572E0
4.018668539E2,-3.614489555E0,-1.704314053E-1,2.693304777E0
4.018768413E2,-2.824640989E0,-2.400700450E-1,2.330451012E0
4.018868715E2,-2.175901890E0,-2.217440903E-1,1.887573600E0
4.018968303E2,-1.697594523E0,-1.288925707E-1,1.367727280E0
4.019068613E2,-1.393994451E0,2.687807009E-2,7.971791625E-1
4.019168499E2,-1.243721604E0,2.638937831E-1,2.186897546E-1
4.019268502E2,-1.168585181E0,5.864306092E-1,-3.781255782E-1
4.019368389E2,-1.127657294E0,9.981538057E-1,-1.020144939E0
4.019468693E2,-1.075733662E0,1.454470158E0,-1.767843962E0
4.019568278E2,-9.395107627E-1,1.791056871E0,-2.539977789E0
4.019668583E2,-6.866125464E-1,2.040900707E0,-3.125797510E0
4.019768474E2,-3.390302062E-1,2.200336695E0,-3.588833332E0
4.019868472E2,1.362229437E-1,2.072054863E0,-3.976732731E0
4.019968363E2,7.281513810E-1,1.963320851E0,-4.185648441E0
4.020068690E2,1.293201685E0,2.152689219E0,-4.331645489E0
4.020168253E2,1.694540143E0,2.509434462E0,-4.629747868E0
4.020268558E2,2.064113617E0,3.076928139E0,-5.535660744E0
4.020368450E2,2.424524069E0,3.377473831E0,-6.170960903E0
4.020468450E2,2.970026731E0,3.475212336E0,-6.455013275E0
4.020568339E2,3.559511900E0,2.958420277E0,-6.522208214E0
4.020668643E2,4.123340607E0,2.243708134E0,-6.539312363E0
4.020768536E2,4.704273224E0,1.608408213E0,-6.621168613E0
4.020868533E2,5.246110916E0,1.224173903E0,-6.682254791E0
4.020968423E2,5.647449017E0,1.161254883E0,-6.801373482E0
4.021068727E2,5.814826488E0,1.268767118E0,-7.017009258E0
4.021168315E2,5.758015633E0,1.313971162E0,-7.175834179E0
4.021268619E2,5.596747398E0,1.238834739E0,-7.161173344E0
4.021368511E2,5.393939972E0,1.164309144E0,-6.921714306E0
4.021468511E2,5.184413433E0,1.152091861E0,-6.488610744E0
4.021568400E2,4.968166828E0,1.182024240E0,-5.935777664E0
4.021668727E2,4.731151104E0,1.131322384E0,-5.381112099E0
4.021768290E2,4.512461662E0,9.761626720E-1,-4.872261047E0
4.021868616E2,4.320038795E0,7.599163651E-1,-4.434270859E0
4.021968486E2,4.080579758E0,5.595525503E-1,-4.127005577E0
4.022068508E2,3.762929916E0,4.770857692E-1,-3.970624208E0
4.022168376E2,3.403741121E0,5.412266254E-1,-3.873496532E0
4.022268680E2,3.085480452E0,7.623597980E-1,-3.751934290E0
4.022368266E2,2.855184078E0,1.042136073E0,-3.622430801E0
4.022468570E2,2.678033352E0,1.227228284E0,-3.499036074E0
4.022568462E2,2.463619471E0,1.197906733E0,-3.335324287E0
4.022668468E2,2.177123785E0,9.944885969E-1,-3.066543579E0
4.022768352E2,1.747685432E0,7.788531780E-1,-2.640770435E0
4.022868657E2,1.133154988E0,6.261368990E-1,-2.045787811E0
4.022968243E2,4.074471295E-1,5.876523852E-1,-1.312138557E0
4.023068546E2,-3.585779071E-1,6.548475623E-1,-4.538728893E-1
4.023168438E2,-1.388496757E0,6.792821288E-1,5.137376785E-1
4.023268740E2,-1.820378423E0,6.029239893E-1,1.853365183E0
4.023368326E2,-1.972483873E0,4.770857692E-1,2.568077564E0
4.023468637E2,-1.875356317E0,3.207042515E-1,3.130073547E0
4.023568523E2,-1.568091035E0,1.337794960E-1,3.565009594E0
4.023668523E2,-1.139874578E0,-6.719517522E-3,3.897320271E0
4.023768413E2,-6.914994717E-1,-5.253441259E-2,4.220468044E0
4.023868739E2,-3.628539443E-1,2.015855350E-2,4.592484951E0
4.023968303E2,-3.011565804E-1,1.459967941E-1,5.192965508E0
4.024068650E2,-5.900958180E-1,4.172209501E-1,6.048176765E0
4.024168496E2,-1.112385631E0,7.470881939E-1,6.949813843E0
4.024268499E2,-1.729970336E0,1.102000952E0,7.641924381E0
4.024368389E2,-2.212553978E0,1.215621829E0,8.038986206E0
4.024468680E2,-2.397035122E0,9.309586287E-1,8.178263664E0
4.024568272E2,-2.364048481E0,5.937610269E-1,8.176431656E0
4.024668576E2,-2.226603746E0,4.758640230E-1,8.023715019E0
4.024768469E2,-2.098932981E0,5.473352671E-1,7.677354336E0
4.024868468E2,-2.052507162E0,6.462954283E-1,7.246083736E0
4.024968358E2,-2.191784382E0,7.898487449E-1,6.925379276E0
4.025068663E2,-2.579072952E0,8.588765264E-1,6.761667252E0
4.025168250E2,-3.020117760E0,7.898487449E-1,6.643159389E0
4.025268554E2,-3.287676811E0,6.377432942E-1,6.510601997E0
4.025368444E2,-3.353039265E0,4.379903674E-1,6.379876614E0
4.025468446E2,-3.321274281E0,1.582140923E-1,6.194173813E0
4.025568340E2,-3.278513670E0,-1.459967941E-1,5.860641003E0
4.025668646E2,-3.290120125E0,-4.251621962E-1,5.465411186E0
4.025768533E2,-3.437338829E0,-6.450737119E-1,5.128213882E0
4.025866272E2,-3.687793493E0,-7.428121567E-1,4.825835228E0
4.025965849E2,-3.960239410E0,-6.707300544E-1,4.520402908E0
4.026066154E2,-4.340808392E0,-3.365867436E-1,4.113566399E0
4.026165739E2,-4.532619953E0,-6.536258012E-2,3.874718189E0
4.026266062E2,-4.637689114E0,1.258382350E-1,3.630372047E0
4.026365936E2,-4.635245323E0,1.973094791E-1,3.290120125E0
4.026465954E2,-4.482529163E0,2.070833147E-1,2.800206184E0
4.026565825E2,-4.164879322E0,2.229658216E-1,2.214386463E0
4.026666127E2,-3.734219313E0,2.956587672E-1,1.585806131E0
4.026765715E2,-3.238807440E0,4.373795092E-1,9.181304574E-1
4.026866016E2,-2.720793724E0,6.823364496E-1,2.467895597E-1
