"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.238834230E2,-1.507615447E0,2.199114859E-1,1.780061364E0
6.238934230E2,-1.425759435E0,-1.850921661E-1,1.507004619E0
6.239034230E2,-1.277930140E0,-6.407976151E-1,1.255328059E0
6.239134230E2,-1.084285855E0,-1.106276989E0,1.046412110E0
6.239234230E2,-8.539896011E-1,-1.610240817E0,8.063421249E-1
6.239334230E2,-5.558874011E-1,-2.136806726E0,4.709770977E-1
6.239434230E2,-2.162462920E-1,-2.635272741E0,2.504547499E-2
6.239534230E2,1.014036313E-1,-3.013398170E0,-5.516113043E-1
6.239634230E2,3.152064681E-1,-3.218648911E0,-1.239445567E0
6.239734230E2,3.836233616E-1,-3.321274281E0,-1.979814291E0
6.239834230E2,3.836233616E-1,-3.321274281E0,-1.979814291E0
6.239934230E2,1.991420686E-1,-3.295007229E0,-3.437949657E0
6.240034230E2,1.026253626E-1,-3.137403965E0,-3.918700457E0
6.240134230E2,1.954768784E-2,-2.875953674E0,-4.319427967E0
6.240234230E2,-7.208210230E-2,-2.527760267E0,-4.608978271E0
6.240334230E2,-1.643227488E-1,-2.158797741E0,-4.788572788E0
6.240434230E2,-1.643227488E-1,-2.158797741E0,-4.788572788E0
6.240534230E2,-3.701843321E-1,-1.379944563E0,-4.801400661E0
6.240634230E2,-5.564982295E-1,-1.027475357E0,-4.712825298E0
6.240734230E2,-8.191702962E-1,-7.648032904E-1,-4.653571606E0
6.240834230E2,-1.153313637E0,-6.102544069E-1,-4.659679890E0
6.240934230E2,-1.538769603E0,-5.222898126E-1,-4.701219082E0
6.241034230E2,-1.923003793E0,-5.131267905E-1,-4.761694431E0
6.241134230E2,-2.257147074E0,-6.181956530E-1,-4.867374420E0
6.241234230E2,-2.515542984E0,-8.222246170E-1,-5.010927677E0
6.241334230E2,-2.726902485E0,-1.156367898E0,-5.200295925E0
6.241434230E2,-2.726902485E0,-1.156367898E0,-5.200295925E0
6.241534230E2,-2.808758497E0,-1.723250866E0,-5.395772934E0
6.241634230E2,-2.808758497E0,-1.723250866E0,-5.395772934E0
6.241734230E2,-2.699413538E0,-2.092824221E0,-5.450750351E0
6.241834230E2,-2.711630821E0,-2.101987362E0,-5.421429157E0
6.241934230E2,-2.768441200E0,-1.992031574E0,-5.363396645E0
6.242034230E2,-2.824029922E0,-1.845423937E0,-5.309640884E0
6.242134230E2,-2.853351593E0,-1.677435994E0,-5.282151699E0
6.242234230E2,-2.844799519E0,-1.479515672E0,-5.249165058E0
6.242334230E2,-2.790432453E0,-1.255938888E0,-5.196019650E0
6.242434230E2,-2.790432453E0,-1.255938888E0,-5.196019650E0
6.242534230E2,-2.542421103E0,-7.495316267E-1,-5.028031826E0
6.242634230E2,-2.327396631E0,-4.996877611E-1,-4.909523964E0
6.242734230E2,-1.960877419E0,-2.657263875E-1,-4.720766544E0
6.242834230E2,-1.627955914E0,-2.162462920E-1,-4.509407043E0
6.242934230E2,-1.298088670E0,-2.974913716E-1,-4.191757202E0
6.243034230E2,-1.009760261E0,-4.972442985E-1,-3.750101805E0
6.243134230E2,-7.971791625E-1,-7.586946487E-1,-3.213151217E0
6.243234230E2,-6.609562039E-1,-1.012203693E0,-2.651155233E0
6.243334230E2,-5.699372888E-1,-1.205237150E0,-2.143526077E0
6.243434230E2,-4.886921942E-1,-1.291980028E0,-1.734246373E0
6.243534230E2,-3.982841372E-1,-1.224784851E0,-1.413542151E0
6.243634230E2,-2.926044464E-1,-1.014647126E0,-1.150870085E0
6.243734230E2,-1.728748679E-1,-7.012733221E-1,-9.059131742E-1
6.243834230E2,-4.886921868E-2,-3.536909819E-1,-6.334672570E-1
6.243934230E2,5.253441259E-2,-4.948008433E-2,-2.938261926E-1
6.244034230E2,1.221730486E-1,1.337794960E-1,1.050688252E-1
6.244134230E2,1.392772794E-1,1.765400618E-1,5.222898126E-1
6.244234230E2,9.285151958E-2,1.368338168E-1,1.014036298E0
6.244334230E2,5.253441259E-2,1.350012124E-1,1.338405728E0
6.244434230E2,8.185594529E-2,2.046398520E-1,1.580919266E0
6.244534230E2,2.064724565E-1,4.050036669E-1,1.778839588E0
6.244634230E2,4.208861589E-1,7.666358948E-1,1.986533761E0
6.244734230E2,7.147123218E-1,1.275486588E0,2.240653753E0
6.244834230E2,1.061683774E0,1.846645594E0,2.582127333E0
6.244934230E2,1.412320495E0,2.386650562E0,3.024393797E0
6.245034230E2,1.698205352E0,2.868623257E0,3.535077095E0
6.245134230E2,1.872301936E0,3.284622431E0,4.046982288E0
6.245234230E2,1.929723263E0,3.601050615E0,4.538728714E0
6.245334230E2,1.893682241E0,3.799581766E0,5.006040573E0
6.245434230E2,1.814269781E0,3.870442152E0,5.427537918E0
6.245534230E2,1.716531396E0,3.811799049E0,5.773898125E0
6.245634230E2,1.583973527E0,3.544240236E0,6.065280914E0
6.245734230E2,1.480737329E0,3.202155590E0,6.172793388E0
6.245834230E2,1.390940189E0,2.787988901E0,6.200282097E0
6.245934230E2,1.295034289E0,2.361604929E0,6.194173813E0
6.246034230E2,1.184467673E0,1.984701157E0,6.184399605E0
6.246134230E2,1.073290229E0,1.657277465E0,6.197227955E0
6.246234230E2,9.718865752E-1,1.398881435E0,6.216164589E0
6.246334230E2,8.814785480E-1,1.230893493E0,6.236934185E0
6.246434230E2,8.814785480E-1,1.230893493E0,6.236934185E0
6.246534230E2,7.458664775E-1,1.098335743E0,6.290079594E0
6.246634230E2,7.458664775E-1,1.098335743E0,6.290079594E0
6.246734230E2,6.866125464E-1,1.133765936E0,6.227160454E0
6.246834230E2,6.866125464E-1,1.133765936E0,6.227160454E0
6.246934230E2,6.633996367E-1,1.238834739E0,5.990144730E0
6.247034230E2,6.487388611E-1,1.332907915E0,5.812993526E0
6.247134230E2,6.139195561E-1,1.479515672E0,5.537493229E0
6.247234230E2,6.139195561E-1,1.479515672E0,5.537493229E0
6.247334230E2,6.139195561E-1,1.479515672E0,5.537493229E0
6.247434230E2,5.326744914E-1,1.994475007E0,4.445266247E0
6.247534230E2,5.241223574E-1,2.153300047E0,4.051258087E0
6.247634230E2,4.868595898E-1,2.270586014E0,3.726888895E0
6.247734230E2,3.927863538E-1,2.308459759E0,3.502701283E0
6.247834230E2,2.339613885E-1,2.206445217E0,3.395189047E0
6.247934230E2,2.871066704E-2,1.981646895E0,3.353650093E0
6.248034230E2,-1.966986060E-1,1.641394973E0,3.310889721E0
6.248134230E2,-4.563163519E-1,1.233336926E0,3.212540388E0
6.248234230E2,-7.544185519E-1,8.845328689E-1,3.011565685E0
6.248334230E2,-1.063516378E0,5.876523852E-1,2.649933338E0
6.248434230E2,-1.323745012E0,3.573561609E-1,2.153300047E0
6.248534230E2,-1.514945865E0,1.313360333E-1,1.423926830E0
6.248634230E2,-1.538158655E0,-4.153883830E-2,8.026769161E-1
6.248734230E2,-1.452026725E0,-2.247984111E-1,1.814269722E-1
6.248834230E2,-1.271210551E0,-3.866777122E-1,-4.092797041E-1
6.248934230E2,-1.025031924E0,-4.807509482E-1,-9.889908433E-1
6.249034230E2,-7.953465581E-1,-5.424483418E-1,-1.577254057E0
6.249134230E2,-5.998696685E-1,-5.974262357E-1,-2.154521704E0
6.249234230E2,-4.068362415E-1,-6.896668673E-1,-2.698191881E0
6.249334230E2,-2.113593817E-1,-7.849618196E-1,-3.192381859E0
6.249434230E2,-2.504547499E-2,-8.503243923E-1,-3.599828959E0
6.249534230E2,1.270599663E-1,-8.857545853E-1,-3.935804844E0
6.249634230E2,1.270599663E-1,-8.857545853E-1,-3.935804844E0
6.249734230E2,3.225368559E-1,-9.334021211E-1,-4.401895046E0
6.249834230E2,3.683517575E-1,-9.663888216E-1,-4.517959118E0
6.249934230E2,3.683517575E-1,-9.663888216E-1,-4.517959118E0
6.250034230E2,3.036000133E-1,-1.091005325E0,-4.601037025E0
6.250134230E2,1.991420686E-1,-1.156978726E0,-4.656625748E0
6.250234230E2,9.162978828E-2,-1.240056396E0,-4.753753185E0
6.250334230E2,-6.719517522E-3,-1.377501130E0,-4.896695614E0
6.250434230E2,-9.101892263E-2,-1.541823864E0,-5.061018467E0
6.250534230E2,-1.423316002E-1,-1.722029090E0,-5.225952148E0
6.250634230E2,-1.423316002E-1,-1.722029090E0,-5.225952148E0
6.250734230E2,-1.514945775E-1,-2.134363174E0,-5.514280796E0
6.250834230E2,-1.838704348E-1,-2.321898699E0,-5.652946949E0
6.250934230E2,-2.968805134E-1,-2.437963247E0,-5.776341915E0
6.251034230E2,-5.033529401E-1,-2.467284679E0,-5.915008068E0
6.251134230E2,-7.825183868E-1,-2.438574076E0,-6.054896355E0
6.251234230E2,-7.825183868E-1,-2.438574076E0,-6.054896355E0
6.251334230E2,-1.381777167E0,-2.288301229E0,-6.277862072E0
6.251434230E2,-1.706146598E0,-2.135584831E0,-6.398202419E0
6.251534230E2,-1.908953905E0,-1.988977194E0,-6.477004051E0
6.251634230E2,-2.049452782E0,-1.819767594E0,-6.536869049E0
6.251734230E2,-2.132530689E0,-1.610851645E0,-6.552140713E0
6.251834230E2,-2.154521704E0,-1.348179579E0,-6.487999916E0
6.251934230E2,-2.082439661E0,-1.051909924E0,-6.334061623E0
6.252034230E2,-1.874745488E0,-7.165449262E-1,-6.106819630E0
6.252134230E2,-1.528995752E0,-3.988949955E-1,-5.788558960E0
6.252234230E2,-1.067792416E0,-1.918116808E-1,-5.320636272E0
6.252334230E2,-5.699372888E-1,-1.716531366E-1,-4.656625748E0
6.252434230E2,-8.674286306E-2,-3.457497358E-1,-3.813020945E0
6.252534230E2,3.378084898E-1,-6.450737119E-1,-2.915659904E0
6.252634230E2,6.670648456E-1,-9.938777685E-1,-2.142304420E0
6.252734230E2,9.401215911E-1,-1.293812633E0,-1.594358325E0
6.252834230E2,1.230282545E0,-1.448361516E0,-1.259604096E0
6.252934230E2,1.230282545E0,-1.448361516E0,-1.259604096E0
6.253034230E2,1.944994926E0,-1.167974353E0,-9.993755221E-1
6.253134230E2,2.188119411E0,-8.197811842E-1,-9.486737251E-1
6.253234230E2,2.314568520E0,-3.946189582E-1,-8.845328689E-1
6.253334230E2,2.315790176E0,5.070181563E-2,-7.672467232E-1
6.253434230E2,2.201558352E0,5.033529401E-1,-5.974262357E-1
6.253534230E2,1.994475007E0,8.399397135E-1,-3.830125034E-1
6.253634230E2,1.693318486E0,1.003040791E0,-1.136209369E-1
6.253734230E2,1.274875760E0,1.042136073E0,1.954768747E-1
6.253834230E2,7.696902156E-1,1.014647126E0,5.033529401E-1
6.253934230E2,2.864958048E-1,9.572258592E-1,7.684684992E-1
6.254034230E2,-6.414084882E-2,9.560040832E-1,1.031751394E0
6.254134230E2,-2.211332172E-1,1.106887817E0,1.323745012E0
6.254234230E2,-1.979203373E-1,1.415985584E0,1.640784025E0
6.254334230E2,-1.893682219E-2,1.967597008E0,2.128254414E0
6.254434230E2,1.172861308E-1,2.461786985E0,2.619390249E0
6.254534230E2,1.527163088E-1,2.918714046E0,3.156951666E0
6.254634230E2,7.635815442E-2,3.238196611E0,3.658472061E0
6.254734230E2,-6.414084882E-2,3.399465084E0,4.075081825E0
6.254834230E2,-2.541199327E-1,3.433673620E0,4.398840427E0
6.254934230E2,-4.715879560E-1,3.378084898E0,4.643186569E0
6.255034230E2,-6.670648456E-1,3.251024723E0,4.823391914E0
6.255134230E2,-7.898487449E-1,3.049439192E0,4.959614754E0
6.255234230E2,-8.246681094E-1,2.775160789E0,5.072014332E0
6.255334230E2,-7.703011036E-1,2.463619471E0,5.167920113E0
6.255434230E2,-6.469063163E-1,2.151467323E0,5.261382580E0
6.255534230E2,-4.728097022E-1,1.851532578E0,5.364007950E0
6.255634230E2,-2.718350291E-1,1.576643229E0,5.479461193E0
6.255734230E2,1.160643995E-2,1.336573124E0,5.597358227E0
6.255834230E2,2.455678284E-1,1.237002134E0,5.700594425E0
6.255934230E2,2.455678284E-1,1.237002134E0,5.700594425E0
6.256034230E2,6.420193911E-1,1.268767118E0,5.823989391E0
6.256134230E2,7.947356701E-1,1.335962296E0,5.893628120E0
6.256234230E2,9.028588533E-1,1.403157473E0,5.933945179E0
6.256334230E2,9.645562172E-1,1.470963478E0,5.929668903E0
6.256434230E2,9.993755221E-1,1.530217409E0,5.874080181E0
6.256534230E2,1.026253581E0,1.559538960E0,5.756183147E0
6.256634230E2,1.021366715E0,1.550986886E0,5.557041168E0
6.256734230E2,1.021366715E0,1.550986886E0,5.557041168E0
6.256834230E2,8.411614299E-1,1.552208543E0,4.957782269E0
6.256934230E2,8.411614299E-1,1.552208543E0,4.957782269E0
6.257034230E2,4.251621962E-1,1.569923639E0,4.188703060E0
6.257134230E2,9.590584040E-2,1.612073421E0,3.801414490E0
6.257234230E2,-3.488040566E-1,1.733024716E0,3.392745495E0
6.257334230E2,-6.585127115E-1,1.792278647E0,3.174666643E0
6.257434230E2,-9.199630618E-1,1.774563551E0,3.112969398E0
6.257534230E2,-1.189965487E0,1.640784025E0,3.145345211E0
6.257634230E2,-1.486235142E0,1.379333735E0,3.239418507E0
6.257734230E2,-1.486235142E0,1.379333735E0,3.239418507E0
6.257834230E2,-2.097711325E0,5.809328556E-1,3.549737930E0
6.257934230E2,-2.381152630E0,1.557706445E-1,3.593720198E0
6.258034230E2,-2.607783794E0,-1.966986060E-1,3.371365309E0
6.258134230E2,-2.695748329E0,-4.721988440E-1,2.853351593E0
6.258234230E2,-2.582738161E0,-7.379252315E-1,2.134363174E0
6.258334230E2,-2.236988544E0,-9.615018964E-1,1.315803766E0
6.258434230E2,-1.683544636E0,-1.097724795E0,4.624249935E-1
6.258534230E2,-1.006095052E0,-1.110553026E0,-3.952298164E-1
6.258634230E2,-3.188716471E-1,-1.006705880E0,-1.230893493E0
6.258734230E2,4.331034720E-1,-7.330383062E-1,-2.108706713E0
6.258834230E2,9.144652486E-1,-5.064072609E-1,-2.637105227E0
6.258934230E2,1.296866894E0,-2.755002379E-1,-3.019506931E0
6.259034230E2,1.572367191E0,-6.047565863E-2,-3.291342020E0
6.259134230E2,1.716531396E0,9.896016866E-2,-3.494149208E0
6.259234230E2,1.725083470E0,2.070833147E-1,-3.656028509E0
6.259334230E2,1.601077795E0,2.449569702E-1,-3.800803661E0
6.259434230E2,1.601077795E0,2.449569702E-1,-3.800803661E0
6.259534230E2,1.049466491E0,5.986479297E-2,-4.095240593E0
6.259634230E2,7.012733221E-1,-1.557706445E-1,-4.278500080E0
6.259734230E2,3.591887653E-1,-4.257730842E-1,-4.499633312E0
6.259834230E2,4.520402849E-2,-7.574729323E-1,-4.738481522E0
6.259934230E2,-2.150245607E-1,-1.127046347E0,-4.984049320E0
6.260034230E2,-4.086688459E-1,-1.483180761E0,-5.233893394E0
6.260134230E2,-5.717698932E-1,-1.917505980E0,-5.539937019E0
6.260234230E2,-5.717698932E-1,-1.917505980E0,-5.539937019E0
6.260334230E2,-7.012733221E-1,-2.557081938E0,-5.911953926E0
6.260434230E2,-7.299839854E-1,-2.800817251E0,-6.043289661E0
6.260534230E2,-7.709119320E-1,-2.984687567E0,-6.151412964E0
6.260634230E2,-8.448266387E-1,-3.097697735E0,-6.261368752E0
6.260734230E2,-9.712757468E-1,-3.133738756E0,-6.367048264E0
6.260834230E2,-1.141096234E0,-3.073262930E0,-6.446460724E0
6.260934230E2,-1.361007810E0,-2.927877188E0,-6.495941162E0
6.261034230E2,-1.637118816E0,-2.714074373E0,-6.513656139E0
6.261134230E2,-1.955990553E0,-2.450791359E0,-6.491664886E0
6.261234230E2,-2.257147074E0,-2.139250040E0,-6.441574097E0
6.261334230E2,-2.488665104E0,-1.822211027E0,-6.384152889E0
6.261434230E2,-2.488665104E0,-1.822211027E0,-6.384152889E0
6.261534230E2,-2.699413538E0,-1.144150615E0,-6.264422894E0
6.261634230E2,-2.599231720E0,-8.881980777E-1,-6.217997551E0
6.261734230E2,-2.376876593E0,-6.609562039E-1,-6.103154659E0
6.261834230E2,-2.062281132E0,-5.326744914E-1,-5.816048145E0
6.261934230E2,-1.729359508E0,-4.996877611E-1,-5.305364609E0
6.262034230E2,-1.432479024E0,-5.662720799E-1,-4.591874123E0
6.262134230E2,-1.182635069E0,-7.367035151E-1,-3.780034065E0
6.262234230E2,-9.431759119E-1,-9.547823668E-1,-3.015230894E0
6.262334230E2,-6.627888083E-1,-1.135598540E0,-2.401311398E0
6.262434230E2,-6.627888083E-1,-1.135598540E0,-2.401311398E0
6.262534230E2,3.054326214E-2,-1.159422278E0,-1.723250866E0
6.262634230E2,3.964515328E-1,-9.871582389E-1,-1.563204169E0
6.262734230E2,7.165449262E-1,-7.428121567E-1,-1.425759435E0
6.262834230E2,9.627236128E-1,-4.984660447E-1,-1.231504321E0
6.262934230E2,1.099557400E0,-2.345722616E-1,-9.413433671E-1
6.263034230E2,1.102611780E0,6.719517522E-3,-4.520402849E-1
6.263134230E2,9.859365225E-1,5.864306539E-2,-2.015855350E-2
6.263234230E2,8.063421249E-1,3.970624134E-2,4.025602043E-1
6.263334230E2,6.322455406E-1,7.330383174E-3,8.179485798E-1
6.263434230E2,6.322455406E-1,7.330383174E-3,8.179485798E-1
6.263534230E2,5.357288122E-1,2.382374369E-2,1.599856019E0
6.263634230E2,6.096435189E-1,1.502728462E-1,2.010357618E0
6.263734230E2,7.208209634E-1,3.787364662E-1,2.463619471E0
6.263834230E2,8.350527883E-1,6.548475623E-1,2.954755306E0
6.263934230E2,9.291260242E-1,9.248499870E-1,3.436116934E0
6.264034230E2,9.981538057E-1,1.150259256E0,3.878383398E0
6.264134230E2,1.043357849E0,1.332297087E0,4.275445938E0
6.264234230E2,1.061683774E0,1.464854836E0,4.616919518E0
6.264334230E2,1.067792416E0,1.566869378E0,4.894252300E0
6.264434230E2,1.062294602E0,1.649336219E0,5.112942219E0
6.264534230E2,1.056796908E0,1.722640038E0,5.301088810E0
6.264634230E2,1.070235968E0,1.748296380E0,5.365229607E0
6.264734230E2,1.099557400E0,1.736078978E0,5.373781681E0
6.264834230E2,1.134376764E0,1.731192112E0,5.360342503E0
6.264934230E2,1.178969979E0,1.744631171E0,5.367062092E0
6.265034230E2,1.245554209E0,1.780061364E0,5.412266254E0
6.265134230E2,1.245554209E0,1.780061364E0,5.412266254E0
6.265234230E2,1.390329242E0,1.952936172E0,5.595525742E0
6.265334230E2,1.404990077E0,2.048231125E0,5.706092358E0
6.265434230E2,1.380555511E0,2.146580458E0,5.800165653E0
6.265534230E2,1.328021049E0,2.241875410E0,5.860641003E0
6.265634230E2,1.243721604E0,2.314568520E0,5.852699757E0
6.265734230E2,1.243721604E0,2.314568520E0,5.852699757E0
6.265834230E2,1.026864529E0,2.357328892E0,5.619349480E0
6.265934230E2,1.026864529E0,2.357328892E0,5.619349480E0
6.266034230E2,7.250970602E-1,2.169793367E0,5.040249348E0
6.266134230E2,5.705481172E-1,2.011579275E0,4.717712402E0
6.266234230E2,4.068362415E-1,1.846034765E0,4.390899181E0
6.266334230E2,2.431243658E-1,1.661553502E0,4.076914787E0
6.266434230E2,7.941248268E-2,1.467909217E0,3.765373468E0
6.266534230E2,-9.590584040E-2,1.318858027E0,3.472769022E0
6.266634230E2,-2.791654170E-1,1.233947754E0,3.194214344E0
6.266734230E2,-2.791654170E-1,1.233947754E0,3.194214344E0
6.266834230E2,-2.791654170E-1,1.233947754E0,3.194214344E0
6.266934230E2,-6.908885837E-1,1.311527729E0,2.652987719E0
6.267034230E2,-7.513642311E-1,1.363451242E0,2.614503145E0
6.267134230E2,-8.588765264E-1,1.321912408E0,2.713463306E0
6.267234230E2,-1.094670534E0,1.142928839E0,2.914438009E0
6.267334230E2,-1.604743004E0,7.373143435E-1,3.273015976E0
6.267434230E2,-2.123367548E0,4.025602043E-1,3.569285631E0
6.267534230E2,-2.606561899E0,-3.359758854E-2,3.633426428E0
6.267634230E2,-2.899166346E0,-4.978551865E-1,3.254689932E0
6.267734230E2,-2.955366135E0,-9.144652486E-1,2.431854486E0
6.267834230E2,-2.736676216E0,-1.265101910E0,1.367116451E0
6.267934230E2,-2.227214575E0,-1.555262923E0,2.235766798E-1
6.268034230E2,-1.516167521E0,-1.711033583E0,-9.456194043E-1
6.268134230E2,-1.516167521E0,-1.711033583E0,-9.456194043E-1
6.268234230E2,4.581489414E-2,-1.484402537E0,-2.948646545E0
6.268334230E2,7.220427394E-1,-1.193019867E0,-3.644422054E0
6.268434230E2,1.268767118E0,-8.558222055E-1,-4.171598911E0
6.268534230E2,1.689042449E0,-4.874704778E-1,-4.592484951E0
6.268634230E2,1.993253350E0,-1.258382350E-1,-4.951062679E0
6.268734230E2,1.993253350E0,-1.258382350E-1,-4.951062679E0
6.268834230E2,2.267531872E0,2.993239760E-1,-5.455637455E0
6.268934230E2,2.215608358E0,2.901609838E-1,-5.547878265E0
6.269034230E2,2.099543810E0,1.777617931E-1,-5.591860294E0
6.269134230E2,1.953547001E0,-2.504547499E-2,-5.585140705E0
6.269234230E2,1.785559058E0,-2.950479090E-1,-5.517945766E0
6.269334230E2,1.600466967E0,-5.742133260E-1,-5.416542053E0
6.269434230E2,1.415374756E0,-8.503243923E-1,-5.307197094E0
6.269534230E2,1.246165156E0,-1.131933331E0,-5.208237171E0
6.269634230E2,1.094670534E0,-1.430035591E0,-5.131878853E0
6.269734230E2,9.529497623E-1,-1.747074604E0,-5.078733444E0
6.269834230E2,7.910705209E-1,-2.050063848E0,-5.075068474E0
6.269934230E2,5.571091175E-1,-2.310903311E0,-5.100113869E0
6.270034230E2,2.357939780E-1,-2.494162798E0,-5.137987614E0
6.270134230E2,-1.618792862E-1,-2.591901302E0,-5.194187164E0
6.270234230E2,-6.933320761E-1,-2.569299221E0,-5.275432110E0
6.270334230E2,-1.087340117E0,-2.483778000E0,-5.327355862E0
6.270434230E2,-1.425148606E0,-2.357328892E0,-5.364618778E0
6.270534230E2,-1.696983695E0,-2.204001904E0,-5.406157494E0
6.270634230E2,-1.901623487E0,-2.026240110E0,-5.449528694E0
6.270734230E2,-2.048231125E0,-1.850921750E0,-5.469076633E0
6.270834230E2,-2.132530689E0,-1.673770785E0,-5.462967873E0
6.270934230E2,-2.132530689E0,-1.528384805E0,-5.413487911E0
6.271034230E2,-2.042733431E0,-1.422094345E0,-5.323079586E0
6.271134230E2,-1.866193295E0,-1.378722906E0,-5.178915501E0
6.271234230E2,-1.611462474E0,-1.373225093E0,-4.938845634E0
6.271334230E2,-1.291369081E0,-1.429424644E0,-4.539950371E0
6.271434230E2,-9.395107627E-1,-1.563814998E0,-3.926030874E0
6.271534230E2,-5.797111392E-1,-1.709200978E0,-3.140458107E0
6.271634230E2,-5.797111392E-1,-1.709200978E0,-3.140458107E0
6.271734230E2,1.301143020E-1,-1.890017033E0,-1.453859329E0
6.271834230E2,1.301143020E-1,-1.890017033E0,-1.453859329E0
6.271934230E2,6.010913849E-1,-1.609629869E0,-6.579018831E-1
6.272034230E2,8.093964458E-1,-1.332297087E0,-4.642575979E-1
6.272134230E2,9.804387093E-1,-1.046412110E0,-3.335324228E-1
6.272234230E2,1.094670534E0,-7.635815740E-1,-1.918116808E-1
6.272334230E2,1.137431145E0,-5.161811113E-1,-5.497787148E-3
6.272434230E2,1.137431145E0,-5.161811113E-1,-5.497787148E-3
6.272534230E2,1.057407737E0,-1.154535338E-1,4.972442985E-1
6.272634230E2,1.003040791E0,7.880161703E-2,7.715228200E-1
6.272734230E2,9.810495973E-1,3.042109013E-1,1.064738154E0
6.272834230E2,9.938777685E-1,5.644394755E-1,1.399492264E0
6.272934230E2,1.032973170E0,8.765916228E-1,1.789224267E0
6.273034230E2,1.075122833E0,1.224173903E0,2.219273329E0
6.273134230E2,1.087950945E0,1.680490255E0,2.778825998E0
6.273234230E2,1.070235968E0,2.042733431E0,3.212540388E0
6.273334230E2,1.031751394E0,2.379320145E0,3.604715824E0
6.273434230E2,9.511171579E-1,2.697580814E0,3.966347933E0
6.273534230E2,8.142833710E-1,2.957198620E0,4.290717602E0
6.273634230E2,6.377432942E-1,3.185662270E0,4.541783333E0
6.273734230E2,4.434881806E-1,3.316387415E0,4.694499493E0
6.273834230E2,2.480112910E-1,3.267518282E0,4.754364014E0
6.273934230E2,5.681046844E-2,3.067765236E0,4.741536140E0
6.274034230E2,-9.957103431E-2,2.777604342E0,4.734205723E0
6.274134230E2,-2.046398520E-1,2.431243658E0,4.802011490E0
6.274234230E2,-2.657263875E-1,2.101987362E0,4.956560612E0
6.274334230E2,-2.932153046E-1,1.856419444E0,5.170974255E0
6.274434230E2,-2.791654170E-1,1.692096710E0,5.412877083E0
6.274534230E2,-2.266310006E-1,1.572978020E0,5.634010315E0
6.274634230E2,-1.404990107E-1,1.475239515E0,5.830708981E0
6.274734230E2,-1.404990107E-1,1.475239515E0,5.830708981E0
6.274834230E2,-3.237585723E-2,1.443474531E0,5.890573502E0
6.274934230E2,9.773843922E-3,1.437365890E0,5.792224407E0
6.275034230E2,6.108652428E-2,1.412931323E0,5.615073204E0
6.275134230E2,1.105666086E-1,1.373225093E0,5.393939972E0
6.275234230E2,1.557706445E-1,1.307251573E0,5.137987614E0
6.275334230E2,1.814269722E-1,1.205237150E0,4.853935242E0
6.275434230E2,1.673770845E-1,1.103833556E0,4.552778721E0
6.275534230E2,1.331686229E-1,1.039081812E0,4.249789715E0
6.275634230E2,9.040805697E-2,1.022588372E0,3.939470053E0
6.275734230E2,1.954768784E-2,1.071457624E0,3.656028509E0
6.275834230E2,-6.719517708E-2,1.198517561E0,3.434284449E0
6.275934230E2,-1.692096740E-1,1.377501130E0,3.281568050E0
6.276034230E2,-3.213151097E-1,1.565647602E0,3.153897285E0
6.276134230E2,-4.819726646E-1,1.626123309E0,3.095865011E0
6.276234230E2,-4.819726646E-1,1.626123309E0,3.095865011E0
6.276334230E2,-1.006095052E0,1.298088670E0,3.075706482E0
6.276434230E2,-1.350623012E0,8.991936445E-1,3.103195429E0
6.276534230E2,-1.700037956E0,3.921754956E-1,3.057380438E0
6.276634230E2,-2.019520521E0,-1.692096740E-1,2.883283854E0
6.276734230E2,-2.243097067E0,-7.092145681E-1,2.549751520E0
6.276834230E2,-2.320066214E0,-1.164919972E0,2.023796558E0
6.276934230E2,-2.242486238E0,-1.545489073E0,1.361618638E0
6.277034230E2,-2.003027201E0,-1.833206654E0,6.481280327E-1
6.277134230E2,-1.624290705E0,-1.996307611E0,-5.314527452E-2
6.277234230E2,-1.189354658E0,-2.022574902E0,-7.159340382E-1
6.277334230E2,-7.641924024E-1,-1.911397338E0,-1.370170712E0
6.277434230E2,-7.641924024E-1,-1.911397338E0,-1.370170712E0
6.277534230E2,-7.641924024E-1,-1.911397338E0,-1.370170712E0
6.277634230E2,5.564982295E-1,-1.379333735E0,-3.147177696E0
6.277734230E2,9.669997096E-1,-1.286482215E0,-3.513696909E0
6.277834230E2,1.354288220E0,-1.211345792E0,-3.781255960E0
6.277934230E2,1.695761919E0,-1.167363524E0,-3.959017754E0
6.278034230E2,1.968818665E0,-1.108720422E0,-4.061032295E0
6.278134230E2,2.129476309E0,-1.071457624E0,-4.093408108E0
6.278234230E2,2.100765467E0,-1.031751394E0,-4.103181839E0
6.278334230E2,1.864360690E0,-9.786061049E-1,-4.138612270E0
6.278434230E2,1.460578799E0,-9.669997096E-1,-4.243680954E0
6.278534230E2,9.425650835E-1,-1.039081812E0,-4.425718784E0
6.278634230E2,3.524692357E-1,-1.217454433E0,-4.669454098E0
6.278734230E2,3.524692357E-1,-1.217454433E0,-4.669454098E0
6.278834230E2,-8.069530129E-1,-1.692096710E0,-5.103779316E0
6.278934230E2,-8.069530129E-1,-1.692096710E0,-5.103779316E0
6.279034230E2,-1.657277465E0,-2.225992918E0,-5.359731674E0
6.279134230E2,-1.886351824E0,-2.393369913E0,-5.422650814E0
